epoch,train_loss,val_loss,avg_train_node_loss,avg_train_edge_loss,avg_val_node_loss,avg_val_edge_loss
1,2.4947975794508017,1.5852830403178704,2.4947975794508017,0.0,1.5852830403178704,0.0
2,1.4607806388661897,1.365748138145636,1.4607806388661897,0.0,1.365748138145636,0.0
3,1.3011396955856849,1.2320564541652912,1.3011396955856849,0.0,1.2320564541652912,0.0
4,1.1909174761388621,1.148065294928223,1.1909174761388621,0.0,1.148065294928223,0.0
5,1.1319528030316979,1.1125213428763032,1.1319528030316979,0.0,1.1125213428763032,0.0
6,1.0996902221608242,1.0898775089788073,1.0996902221608242,0.0,1.0898775089788073,0.0
7,1.0830418156722406,1.0794078988655833,1.0830418156722406,0.0,1.0794078988655833,0.0
8,1.0679737150239013,1.0643005141320119,1.0679737150239013,0.0,1.0643005141320119,0.0
9,1.056119271482899,1.055542312505591,1.056119271482899,0.0,1.055542312505591,0.0
10,1.047654132195867,1.049201310135936,1.047654132195867,0.0,1.049201310135936,0.0
11,1.0405758316731413,1.0332348924556762,1.0405758316731413,0.0,1.0332348924556762,0.0
12,1.0326235564156785,1.0353956090584966,1.0326235564156785,0.0,1.0353956090584966,0.0
13,1.0261290647178027,1.028341407766779,1.0261290647178027,0.0,1.028341407766779,0.0
14,1.02661840498751,1.0206801145131352,1.02661840498751,0.0,1.0206801145131352,0.0
15,1.0184930583971263,1.0202937314983542,1.0184930583971263,0.0,1.0202937314983542,0.0
16,1.0143050883717974,1.0172882471375793,1.0143050883717974,0.0,1.0172882471375793,0.0
17,1.0071188699080909,1.0137463731847647,1.0071188699080909,0.0,1.0137463731847647,0.0
18,1.0044734092312273,1.008342386998293,1.0044734092312273,0.0,1.008342386998293,0.0
19,1.000490167271504,1.0082073721266884,1.000490167271504,0.0,1.0082073721266884,0.0
20,1.0010169529575847,1.0017785671103092,1.0010169529575847,0.0,1.0017785671103092,0.0
21,0.9946858849762251,0.9965063745283899,0.9946858849762251,0.0,0.9965063745283899,0.0
22,0.9914866537171936,0.9992240412544658,0.9914866537171936,0.0,0.9992240412544658,0.0
23,0.9842147030353748,0.9921731455180481,0.9842147030353748,0.0,0.9921731455180481,0.0
24,0.9856764131521328,0.9887455181993601,0.9856764131521328,0.0,0.9887455181993601,0.0
25,0.9818753513028443,0.9821855262035631,0.9818753513028443,0.0,0.9821855262035631,0.0
26,0.9787242661510137,0.9844184706684287,0.9787242661510137,0.0,0.9844184706684287,0.0
27,0.9777252152562141,0.9800976562591,0.9777252152562141,0.0,0.9800976562591,0.0
28,0.9768699275516289,0.9816665583439456,0.9768699275516289,0.0,0.9816665583439456,0.0
29,0.9722799582498588,0.9795666868222579,0.9722799582498588,0.0,0.9795666868222579,0.0
30,0.9724034271590374,0.9746318866733377,0.9724034271590374,0.0,0.9746318866733377,0.0
31,0.970256041729086,0.9769546758127576,0.970256041729086,0.0,0.9769546758127576,0.0
32,0.9689966342925823,0.973412423643447,0.9689966342925823,0.0,0.973412423643447,0.0
33,0.9656826487800868,0.9790583471305497,0.9656826487800868,0.0,0.9790583471305497,0.0
34,0.9657291249958687,0.9742224357510341,0.9657291249958687,0.0,0.9742224357510341,0.0
35,0.9646423586433933,0.9664468205612124,0.9646423586433933,0.0,0.9664468205612124,0.0
36,0.9636420643491534,0.969811640054215,0.9636420643491534,0.0,0.969811640054215,0.0
37,0.961163509289255,0.9675068885997962,0.961163509289255,0.0,0.9675068885997962,0.0
38,0.9606723410341452,0.9568705481427316,0.9606723410341452,0.0,0.9568705481427316,0.0
39,0.9602740186002542,0.9604591520233009,0.9602740186002542,0.0,0.9604591520233009,0.0
40,0.9556578918659019,0.9595504609000591,0.9556578918659019,0.0,0.9595504609000591,0.0
41,0.9564446179616836,0.9608755043444742,0.9564446179616836,0.0,0.9608755043444742,0.0
42,0.9519585801101905,0.9550151251654588,0.9519585801101905,0.0,0.9550151251654588,0.0
43,0.9497088303817958,0.9527368059822621,0.9497088303817958,0.0,0.9527368059822621,0.0
44,0.9480445502114012,0.9545439736533711,0.9480445502114012,0.0,0.9545439736533711,0.0
45,0.9454159206996952,0.943394968186626,0.9454159206996952,0.0,0.943394968186626,0.0
46,0.9427314604963025,0.9437199926558342,0.9427314604963025,0.0,0.9437199926558342,0.0
47,0.9355510706825148,0.9381765168131763,0.9355510706825148,0.0,0.9381765168131763,0.0
48,0.9198428148274106,0.8944615736489988,0.9198428148274106,0.0,0.8944615736489988,0.0
49,0.8775708709664782,0.8050626900814871,0.8775708709664782,0.0,0.8050626900814871,0.0
50,0.7999233799671884,0.7353393204567087,0.7999233799671884,0.0,0.7353393204567087,0.0
51,0.7378072334368079,0.6968764376094323,0.7378072334368079,0.0,0.6968764376094323,0.0
52,0.7041145019511517,0.6636682242610072,0.7041145019511517,0.0,0.6636682242610072,0.0
53,0.6809359312386383,0.6497491235268935,0.6809359312386383,0.0,0.6497491235268935,0.0
54,0.6634222523061043,0.6409713455283915,0.6634222523061043,0.0,0.6409713455283915,0.0
55,0.6572956131084969,0.6334996465735763,0.6572956131084969,0.0,0.6334996465735763,0.0
56,0.6454870259367145,0.6241169322765511,0.6454870259367145,0.0,0.6241169322765511,0.0
57,0.6346381397598466,0.6211632003310983,0.6346381397598466,0.0,0.6211632003310983,0.0
58,0.6291972799305702,0.6069872127916977,0.6291972799305702,0.0,0.6069872127916977,0.0
59,0.6169722452253761,0.5916707304142813,0.6169722452253761,0.0,0.5916707304142813,0.0
60,0.6064018380333288,0.5808432664125021,0.6064018380333288,0.0,0.5808432664125021,0.0
61,0.59314452472233,0.5544548184817074,0.59314452472233,0.0,0.5544548184817074,0.0
62,0.5783327950610572,0.5386347092744959,0.5783327950610572,0.0,0.5386347092744959,0.0
63,0.5577270325418745,0.5217128904493711,0.5577270325418745,0.0,0.5217128904493711,0.0
64,0.5443755064558092,0.5017742183599764,0.5443755064558092,0.0,0.5017742183599764,0.0
65,0.5307027673339297,0.4868434736974367,0.5307027673339297,0.0,0.4868434736974367,0.0
66,0.5163486340922795,0.47691968384817357,0.5163486340922795,0.0,0.47691968384817357,0.0
67,0.5022603808467376,0.45930691288058995,0.5022603808467376,0.0,0.45930691288058995,0.0
68,0.4909700263222025,0.4566981781643766,0.4909700263222025,0.0,0.4566981781643766,0.0
69,0.4842593704614352,0.45408327758084727,0.4842593704614352,0.0,0.45408327758084727,0.0
70,0.47559692940227244,0.4419746963691165,0.47559692940227244,0.0,0.4419746963691165,0.0
71,0.47059160986431386,0.4432581556491724,0.47059160986431386,0.0,0.4432581556491724,0.0
72,0.46493168990483513,0.4378957359959151,0.46493168990483513,0.0,0.4378957359959151,0.0
73,0.4582800339395101,0.43528720264443915,0.4582800339395101,0.0,0.43528720264443915,0.0
74,0.454245657241051,0.42809031960618404,0.454245657241051,0.0,0.42809031960618404,0.0
75,0.44850488682554207,0.42354719374926036,0.44850488682554207,0.0,0.42354719374926036,0.0
76,0.44624979819324506,0.41767355122866523,0.44624979819324506,0.0,0.41767355122866523,0.0
77,0.44058685158403094,0.42467186406596014,0.44058685158403094,0.0,0.42467186406596014,0.0
78,0.4379948484055154,0.4130685228200359,0.4379948484055154,0.0,0.4130685228200359,0.0
79,0.43391126682048947,0.4157475927233241,0.43391126682048947,0.0,0.4157475927233241,0.0
80,0.427721281811051,0.4172789854857758,0.427721281811051,0.0,0.4172789854857758,0.0
81,0.42885191268674994,0.40869169397891025,0.42885191268674994,0.0,0.40869169397891025,0.0
82,0.42437814106510124,0.4107830861995693,0.42437814106510124,0.0,0.4107830861995693,0.0
83,0.42286263836993626,0.3965748068769924,0.42286263836993626,0.0,0.3965748068769924,0.0
84,0.41939470498602843,0.3969570594406082,0.41939470498602843,0.0,0.3969570594406082,0.0
85,0.4155982791403457,0.39874861326836447,0.4155982791403457,0.0,0.39874861326836447,0.0
86,0.4163274409341134,0.3938356298981732,0.4163274409341134,0.0,0.3938356298981732,0.0
87,0.409586630578205,0.3891210729213616,0.409586630578205,0.0,0.3891210729213616,0.0
88,0.40704281261295133,0.3904165378451802,0.40704281261295133,0.0,0.3904165378451802,0.0
89,0.4061621251486002,0.38930129561260457,0.4061621251486002,0.0,0.38930129561260457,0.0
90,0.4041023175366514,0.3891652002930641,0.4041023175366514,0.0,0.3891652002930641,0.0
91,0.4006721676502801,0.3936477580484543,0.4006721676502801,0.0,0.3936477580484543,0.0
92,0.40061195066328364,0.384345150915266,0.40061195066328364,0.0,0.384345150915266,0.0
93,0.3963938526277935,0.383238977262082,0.3963938526277935,0.0,0.383238977262082,0.0
94,0.398339414225926,0.37947434755682036,0.398339414225926,0.0,0.37947434755682036,0.0
95,0.3930945246968994,0.3753807530205213,0.3930945246968994,0.0,0.3753807530205213,0.0
96,0.39200768504348693,0.38006096270703177,0.39200768504348693,0.0,0.38006096270703177,0.0
97,0.3885289267581494,0.3722190668962839,0.3885289267581494,0.0,0.3722190668962839,0.0
98,0.3875758907424068,0.37645667595148996,0.3875758907424068,0.0,0.37645667595148996,0.0
99,0.38558766894763513,0.37141543399286636,0.38558766894763513,0.0,0.37141543399286636,0.0
100,0.3845018390534487,0.3720614674949009,0.3845018390534487,0.0,0.3720614674949009,0.0
101,0.38195385648389557,0.37070005017382496,0.38195385648389557,0.0,0.37070005017382496,0.0
102,0.38225975645317084,0.3683042899342894,0.38225975645317084,0.0,0.3683042899342894,0.0
103,0.38081990771394075,0.3643164789688041,0.38081990771394075,0.0,0.3643164789688041,0.0
104,0.37905219434768417,0.3615798144281365,0.37905219434768417,0.0,0.3615798144281365,0.0
105,0.3784822344096893,0.3634152445117481,0.3784822344096893,0.0,0.3634152445117481,0.0
106,0.3759195644515986,0.36444689671843106,0.3759195644515986,0.0,0.36444689671843106,0.0
107,0.37440837305576774,0.3590398717188198,0.37440837305576774,0.0,0.3590398717188198,0.0
108,0.3719830192268247,0.36016533623328645,0.3719830192268247,0.0,0.36016533623328645,0.0
109,0.3707304016350182,0.36355733803210366,0.3707304016350182,0.0,0.36355733803210366,0.0
110,0.36859810234052215,0.3573516784449115,0.36859810234052215,0.0,0.3573516784449115,0.0
111,0.3684863388532036,0.3565916709943127,0.3684863388532036,0.0,0.3565916709943127,0.0
112,0.36914095029563776,0.35619008939229807,0.36914095029563776,0.0,0.35619008939229807,0.0
113,0.3678287975078983,0.35837638884327794,0.3678287975078983,0.0,0.35837638884327794,0.0
114,0.36619769401669644,0.35636924650832896,0.36619769401669644,0.0,0.35636924650832896,0.0
115,0.36463156671394514,0.35103585946423405,0.36463156671394514,0.0,0.35103585946423405,0.0
116,0.3634332372523933,0.35626770809065295,0.3634332372523933,0.0,0.35626770809065295,0.0
117,0.36402335988771933,0.3551891385257699,0.36402335988771933,0.0,0.3551891385257699,0.0
118,0.3597161982569002,0.3542103140067508,0.3597161982569002,0.0,0.3542103140067508,0.0
119,0.361179721666617,0.35197066893900625,0.361179721666617,0.0,0.35197066893900625,0.0
120,0.3581228856699374,0.34825221645354315,0.3581228856699374,0.0,0.34825221645354315,0.0
121,0.3591265666641687,0.3527758901810828,0.3591265666641687,0.0,0.3527758901810828,0.0
