epoch,train_loss,val_loss,avg_train_node_loss,avg_train_edge_loss,avg_val_node_loss,avg_val_edge_loss
1,6.727344099248811,5.007730120010958,6.727344099248811,0.0,5.007730120010958,0.0
2,4.502481071673751,4.140322980079942,4.502481071673751,0.0,4.140322980079942,0.0
3,3.934652649182415,3.69583099761992,3.934652649182415,0.0,3.69583099761992,0.0
4,3.4017000507013098,2.8748669228480974,3.4017000507013098,0.0,2.8748669228480974,0.0
5,2.6548801818404013,2.4217047463846573,2.6548801818404013,0.0,2.4217047463846573,0.0
6,2.328417531399654,2.1715305433928513,2.328417531399654,0.0,2.1715305433928513,0.0
7,2.091931894320381,1.9703084093923786,2.091931894320381,0.0,1.9703084093923786,0.0
8,1.8982197169486452,1.7863973087936866,1.8982197169486452,0.0,1.7863973087936866,0.0
9,1.732337404187952,1.6468042751759973,1.732337404187952,0.0,1.6468042751759973,0.0
10,1.5936217017863925,1.5202079244697366,1.5936217017863925,0.0,1.5202079244697366,0.0
11,1.4897395900129664,1.442886379611401,1.4897395900129664,0.0,1.442886379611401,0.0
12,1.4143500619762417,1.373307883284474,1.4143500619762417,0.0,1.373307883284474,0.0
13,1.3621632261470542,1.3402821485322851,1.3621632261470542,0.0,1.3402821485322851,0.0
14,1.3201034057170709,1.3153792544630647,1.3201034057170709,0.0,1.3153792544630647,0.0
15,1.2950115220554819,1.2879363682888847,1.2950115220554819,0.0,1.2879363682888847,0.0
16,1.2759813787905794,1.269199758540583,1.2759813787905794,0.0,1.269199758540583,0.0
17,1.2601772382830116,1.2550552221199938,1.2601772382830116,0.0,1.2550552221199938,0.0
18,1.2501456383710603,1.2441510367029496,1.2501456383710603,0.0,1.2441510367029496,0.0
19,1.2387792338033685,1.2408675637863975,1.2387792338033685,0.0,1.2408675637863975,0.0
20,1.2320347103228593,1.232334937303121,1.2320347103228593,0.0,1.232334937303121,0.0
21,1.2226762314704966,1.2283210465471253,1.2226762314704966,0.0,1.2283210465471253,0.0
22,1.216805564615945,1.21554660819869,1.216805564615945,0.0,1.21554660819869,0.0
23,1.207805762140172,1.2104592173154118,1.207805762140172,0.0,1.2104592173154118,0.0
24,1.202108874486946,1.203156403002848,1.202108874486946,0.0,1.203156403002848,0.0
25,1.192960817512308,1.1943727160683115,1.192960817512308,0.0,1.1943727160683115,0.0
26,1.1849865413481189,1.1897715539422653,1.1849865413481189,0.0,1.1897715539422653,0.0
27,1.1744367813466967,1.1710433387801846,1.1744367813466967,0.0,1.1710433387801846,0.0
28,1.159980607558997,1.155198118158879,1.159980607558997,0.0,1.155198118158879,0.0
29,1.1534634504106738,1.149087696812535,1.1534634504106738,0.0,1.149087696812535,0.0
30,1.1467718850372197,1.1458643070841563,1.1467718850372197,0.0,1.1458643070841563,0.0
31,1.1370069643005045,1.131229426910859,1.1370069643005045,0.0,1.131229426910859,0.0
32,1.1320481379919627,1.1332504623036348,1.1320481379919627,0.0,1.1332504623036348,0.0
33,1.126536288138966,1.121717178412066,1.126536288138966,0.0,1.121717178412066,0.0
34,1.1242401585716546,1.124589403622023,1.1242401585716546,0.0,1.124589403622023,0.0
35,1.1171845957535638,1.122420864023325,1.1171845957535638,0.0,1.122420864023325,0.0
36,1.1147632852626779,1.1071804140815298,1.1147632852626779,0.0,1.1071804140815298,0.0
37,1.1085553832466006,1.1131051800405707,1.1085553832466006,0.0,1.1131051800405707,0.0
38,1.1085686783712667,1.1113478652848543,1.1085686783712667,0.0,1.1113478652848543,0.0
39,1.1042419181463066,1.0997954316949117,1.1042419181463066,0.0,1.0997954316949117,0.0
40,1.1006651961186138,1.1005894148167763,1.1006651961186138,0.0,1.1005894148167763,0.0
41,1.1010344392526736,1.106043343098109,1.1010344392526736,0.0,1.106043343098109,0.0
42,1.0964287553861711,1.096488578401449,1.0964287553861711,0.0,1.096488578401449,0.0
43,1.0969227300435052,1.0969345805071693,1.0969227300435052,0.0,1.0969345805071693,0.0
44,1.0923557753069089,1.0925656120285734,1.0923557753069089,0.0,1.0925656120285734,0.0
45,1.0905675624192064,1.092137792979488,1.0905675624192064,0.0,1.092137792979488,0.0
46,1.0876911197534442,1.086584704522868,1.0876911197534442,0.0,1.086584704522868,0.0
47,1.0871856985123534,1.0847304406511875,1.0871856985123534,0.0,1.0847304406511875,0.0
48,1.0862096055507255,1.0884230023122017,1.0862096055507255,0.0,1.0884230023122017,0.0
49,1.0832153956938682,1.084706126506092,1.0832153956938682,0.0,1.084706126506092,0.0
50,1.083644766012659,1.0781360720177644,1.083644766012659,0.0,1.0781360720177644,0.0
51,1.0813092409881346,1.0754804893304373,1.0813092409881346,0.0,1.0754804893304373,0.0
52,1.079982542576733,1.0821933891937023,1.079982542576733,0.0,1.0821933891937023,0.0
53,1.0767718877244887,1.07927774814249,1.0767718877244887,0.0,1.07927774814249,0.0
54,1.0733386981467035,1.0788917448229463,1.0733386981467035,0.0,1.0788917448229463,0.0
55,1.0754320637049415,1.0747754830895488,1.0754320637049415,0.0,1.0747754830895488,0.0
56,1.0735405539945146,1.0675999729232934,1.0735405539945146,0.0,1.0675999729232934,0.0
57,1.0709219691304075,1.0716416030439713,1.0709219691304075,0.0,1.0716416030439713,0.0
58,1.072310528004817,1.067591497347555,1.072310528004817,0.0,1.067591497347555,0.0
59,1.0678620372973193,1.0718125250503308,1.0678620372973193,0.0,1.0718125250503308,0.0
60,1.0686552091572807,1.066351815375663,1.0686552091572807,0.0,1.066351815375663,0.0
61,1.0658355972180948,1.0635962807040178,1.0658355972180948,0.0,1.0635962807040178,0.0
62,1.0665764227155312,1.067615066093343,1.0665764227155312,0.0,1.067615066093343,0.0
63,1.0637747652208867,1.0623897204872306,1.0637747652208867,0.0,1.0623897204872306,0.0
64,1.0606084017174757,1.0643541257800038,1.0606084017174757,0.0,1.0643541257800038,0.0
65,1.0617748348766556,1.060314069039949,1.0617748348766556,0.0,1.060314069039949,0.0
66,1.0589758930364166,1.0609352439641953,1.0589758930364166,0.0,1.0609352439641953,0.0
67,1.0592203987272162,1.0555519582206057,1.0592203987272162,0.0,1.0555519582206057,0.0
68,1.056878218588582,1.0519836943113168,1.056878218588582,0.0,1.0519836943113168,0.0
69,1.0567029838676363,1.0575901674860306,1.0567029838676363,0.0,1.0575901674860306,0.0
70,1.0547858731780069,1.0501400779449304,1.0547858731780069,0.0,1.0501400779449304,0.0
71,1.0530860941787528,1.0583075762705039,1.0530860941787528,0.0,1.0583075762705039,0.0
72,1.0534786721391063,1.0507996694277262,1.0534786721391063,0.0,1.0507996694277262,0.0
73,1.0498694688309433,1.0553890298341067,1.0498694688309433,0.0,1.0553890298341067,0.0
74,1.0481227520087983,1.0498258613675606,1.0481227520087983,0.0,1.0498258613675606,0.0
75,1.0515245002756095,1.0494469995717055,1.0515245002756095,0.0,1.0494469995717055,0.0
76,1.0474009748503996,1.0449899350868836,1.0474009748503996,0.0,1.0449899350868836,0.0
77,1.0457495490187092,1.046792954320216,1.0457495490187092,0.0,1.046792954320216,0.0
78,1.0464390300353437,1.0465603734700735,1.0464390300353437,0.0,1.0465603734700735,0.0
79,1.0457525670351318,1.0472232091972846,1.0457525670351318,0.0,1.0472232091972846,0.0
80,1.043811428341963,1.0467387269471438,1.043811428341963,0.0,1.0467387269471438,0.0
81,1.0427267969742493,1.0496040273258704,1.0427267969742493,0.0,1.0496040273258704,0.0
82,1.041542753754326,1.0341843767020538,1.041542753754326,0.0,1.0341843767020538,0.0
83,1.040541724116875,1.0393618625083954,1.040541724116875,0.0,1.0393618625083954,0.0
84,1.0401107591714438,1.0425216067610805,1.0401107591714438,0.0,1.0425216067610805,0.0
85,1.0417595753645452,1.0426955794105093,1.0417595753645452,0.0,1.0426955794105093,0.0
86,1.0394432041509447,1.037581278850104,1.0394432041509447,0.0,1.037581278850104,0.0
87,1.0419146046801415,1.0360000616949023,1.0419146046801415,0.0,1.0360000616949023,0.0
88,1.03994766616457,1.043671593752526,1.03994766616457,0.0,1.043671593752526,0.0
89,1.036555971690977,1.0337852222546366,1.036555971690977,0.0,1.0337852222546366,0.0
90,1.0349289359483735,1.0370576768431046,1.0349289359483735,0.0,1.0370576768431046,0.0
91,1.0341945089943745,1.0390422059834459,1.0341945089943745,0.0,1.0390422059834459,0.0
92,1.0370253210156801,1.035655874787396,1.0370253210156801,0.0,1.035655874787396,0.0
93,1.0350609556194679,1.0333472922558093,1.0350609556194679,0.0,1.0333472922558093,0.0
94,1.0359118159593843,1.0293938527807935,1.0359118159593843,0.0,1.0293938527807935,0.0
95,1.0331539222132573,1.0331922279286931,1.0331539222132573,0.0,1.0331922279286931,0.0
96,1.0323763237364831,1.0367325057510202,1.0323763237364831,0.0,1.0367325057510202,0.0
97,1.0333610331238023,1.0368110908351782,1.0333610331238023,0.0,1.0368110908351782,0.0
98,1.0306618678840493,1.031260642841572,1.0306618678840493,0.0,1.031260642841572,0.0
