Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
ss_multitask_mask_45,genus,LGBM_HPO,Macro-Precision,0.11594858208032266,0.0034875459823497036,45
ss_multitask_mask_45,genus,LGBM_HPO,Macro-Recall,0.10054641015728717,0.0023749562363209703,45
ss_multitask_mask_45,species,SVM_HPO,Accuracy,0.2248821182444686,0.026970346673951828,45
ss_multitask_mask_45,species,SVM_HPO,Macro-F1,0.09500338789482841,0.003481406577369972,45
ss_multitask_mask_45,species,SVM_HPO,Macro-Precision,0.11668724120596909,0.004719779115355292,45
ss_multitask_mask_45,species,SVM_HPO,Macro-Recall,0.09989460261612258,0.005187226305651967,45
ss_multitask_mask_45,species,LGBM_HPO,Accuracy,0.2306855277475517,0.024597724821452276,45
ss_multitask_mask_45,species,LGBM_HPO,Macro-F1,0.06771661432987487,0.00608551892205451,45
ss_multitask_mask_45,species,LGBM_HPO,Macro-Precision,0.08304058407867644,0.010482449649912845,45
ss_multitask_mask_45,species,LGBM_HPO,Macro-Recall,0.0701706469775648,0.004000967596999587,45
ss_multitask_mask_45,immunogenicity,SVM_HPO,Accuracy,0.8850574712643677,0.00796345198882244,45
ss_multitask_mask_45,immunogenicity,SVM_HPO,Macro-F1,0.7583838718660451,0.0093053884573571,45
ss_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Precision,0.7594431440711449,0.016692803195206392,45
ss_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Recall,0.7583333333333334,0.010598742063723106,45
ss_multitask_mask_45,immunogenicity,SVM_HPO,AUPRC,0.7066381357940426,0.0187928984788102,45
ss_multitask_mask_45,immunogenicity,LGBM_HPO,Accuracy,0.8942528735632184,0.00398172599441122,45
ss_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-F1,0.774541219736439,0.005664862463492219,45
ss_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Precision,0.7786956279587859,0.009262685521735632,45
ss_multitask_mask_45,immunogenicity,LGBM_HPO,Macro-Recall,0.7706666666666667,0.0023094010767585054,45
ss_multitask_mask_45,immunogenicity,LGBM_HPO,AUPRC,0.6195725758468636,0.019559739055432675,45
ss_multitask_mask_45,link,SVM_HPO,Accuracy,0.9191919191919192,0.020862009648811027,45
ss_multitask_mask_45,link,SVM_HPO,Macro-F1,0.7933225536833409,0.02356820000799918,45
ss_multitask_mask_45,link,SVM_HPO,Macro-Precision,0.7421512472121475,0.022566663256260517,45
ss_multitask_mask_45,link,SVM_HPO,Macro-Recall,0.9233396346603895,0.018287100440394936,45
ss_multitask_mask_45,link,LGBM_HPO,Accuracy,0.9741161616161617,0.0010934664189197127,45
ss_multitask_mask_45,link,LGBM_HPO,Macro-F1,0.8859116789742764,0.009376682649731998,45
ss_multitask_mask_45,link,LGBM_HPO,Macro-Precision,0.8987215659074433,0.004837623642462987,45
ss_multitask_mask_45,link,LGBM_HPO,Macro-Recall,0.874971369310992,0.01283000598199164,45
small_multitask_mask_45,domain,SVM_HPO,Accuracy,0.8070366340224883,0.13043759969515897,45
small_multitask_mask_45,domain,SVM_HPO,Macro-F1,0.5685074566622595,0.11309935476587746,45
small_multitask_mask_45,domain,SVM_HPO,Macro-Precision,0.5691631824154578,0.0741780860661865,45
small_multitask_mask_45,domain,SVM_HPO,Macro-Recall,0.6619034664492345,0.08104217813439672,45
small_multitask_mask_45,domain,LGBM_HPO,Accuracy,0.9441421835328255,0.0043976625509547385,45
small_multitask_mask_45,domain,LGBM_HPO,Macro-F1,0.715566314768076,0.01802788473237125,45
small_multitask_mask_45,domain,LGBM_HPO,Macro-Precision,0.8561449282291314,0.04210735418598348,45
small_multitask_mask_45,domain,LGBM_HPO,Macro-Recall,0.6915940189803575,0.01256082194525659,45
small_multitask_mask_45,kingdom,SVM_HPO,Accuracy,0.8208197315923105,0.041081161072956916,45
small_multitask_mask_45,kingdom,SVM_HPO,Macro-F1,0.5423323147681942,0.04939192856183656,45
small_multitask_mask_45,kingdom,SVM_HPO,Macro-Precision,0.5480863261241589,0.0362283608175647,45
small_multitask_mask_45,kingdom,SVM_HPO,Macro-Recall,0.6541267300158785,0.14361594917741707,45
small_multitask_mask_45,kingdom,LGBM_HPO,Accuracy,0.8926369241929635,0.0076428391388122805,45
small_multitask_mask_45,kingdom,LGBM_HPO,Macro-F1,0.5224588538206127,0.007700416256724207,45
small_multitask_mask_45,kingdom,LGBM_HPO,Macro-Precision,0.5921847312036821,0.07042489053762327,45
small_multitask_mask_45,kingdom,LGBM_HPO,Macro-Recall,0.5109716759652715,0.002400551291692307,45
small_multitask_mask_45,phylum,SVM_HPO,Accuracy,0.6996735582154515,0.0812250603113015,45
small_multitask_mask_45,phylum,SVM_HPO,Macro-F1,0.336873139508125,0.06258563534526136,45
small_multitask_mask_45,phylum,SVM_HPO,Macro-Precision,0.3837910564224795,0.01948056352572274,45
small_multitask_mask_45,phylum,SVM_HPO,Macro-Recall,0.36834716886498836,0.08898066878365407,45
small_multitask_mask_45,phylum,LGBM_HPO,Accuracy,0.8563656147986943,0.01610299084542843,45
small_multitask_mask_45,phylum,LGBM_HPO,Macro-F1,0.42132771316704737,0.027223913183508572,45
small_multitask_mask_45,phylum,LGBM_HPO,Macro-Precision,0.493908759846628,0.03388144431454408,45
small_multitask_mask_45,phylum,LGBM_HPO,Macro-Recall,0.4415488171724841,0.03310271186193216,45
small_multitask_mask_45,class,SVM_HPO,Accuracy,0.5897714907508161,0.017913033333138557,45
small_multitask_mask_45,class,SVM_HPO,Macro-F1,0.3099555175909519,0.005397081070822313,45
