Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
ss_multitask_mask_5,class,SVM_HPO,Macro-Recall,0.21937588537269279,0.040286830686292345,5
ss_multitask_mask_5,class,LGBM_HPO,Accuracy,0.5749002538991658,0.01377832420255541,5
ss_multitask_mask_5,class,LGBM_HPO,Macro-F1,0.15793210268120558,0.004729882638661763,5
ss_multitask_mask_5,class,LGBM_HPO,Macro-Precision,0.20478463294358007,0.011419452398131453,5
ss_multitask_mask_5,class,LGBM_HPO,Macro-Recall,0.15859222714559018,0.006120298647548283,5
ss_multitask_mask_5,order,SVM_HPO,Accuracy,0.19368879216539717,0.056760832886811635,5
ss_multitask_mask_5,order,SVM_HPO,Macro-F1,0.13069819356387571,0.042305724977088385,5
ss_multitask_mask_5,order,SVM_HPO,Macro-Precision,0.1764221818662881,0.056803177791106475,5
ss_multitask_mask_5,order,SVM_HPO,Macro-Recall,0.15152369277775607,0.04098816793513578,5
ss_multitask_mask_5,order,LGBM_HPO,Accuracy,0.2847297787450127,0.00618742187494812,5
ss_multitask_mask_5,order,LGBM_HPO,Macro-F1,0.12221642815302498,0.008004738577033084,5
ss_multitask_mask_5,order,LGBM_HPO,Macro-Precision,0.14795225785012545,0.006575578522795092,5
ss_multitask_mask_5,order,LGBM_HPO,Macro-Recall,0.13380635540746547,0.006689931215031935,5
ss_multitask_mask_5,family,SVM_HPO,Accuracy,0.14980050779833154,0.06478161462111826,5
ss_multitask_mask_5,family,SVM_HPO,Macro-F1,0.08296578925968144,0.035124946395416856,5
ss_multitask_mask_5,family,SVM_HPO,Macro-Precision,0.11028606600878373,0.04291954170166672,5
ss_multitask_mask_5,family,SVM_HPO,Macro-Recall,0.09824810955680933,0.031019381746001693,5
ss_multitask_mask_5,family,LGBM_HPO,Accuracy,0.25680087051142547,0.0075388500873509534,5
ss_multitask_mask_5,family,LGBM_HPO,Macro-F1,0.08057915199745137,0.007996334527279755,5
ss_multitask_mask_5,family,LGBM_HPO,Macro-Precision,0.10359908280760609,0.007434325650741843,5
ss_multitask_mask_5,family,LGBM_HPO,Macro-Recall,0.08223866606374508,0.010606013940152837,5
ss_multitask_mask_5,genus,SVM_HPO,Accuracy,0.15233949945593037,0.07075415976935302,5
ss_multitask_mask_5,genus,SVM_HPO,Macro-F1,0.07001005149297064,0.02913652640694496,5
ss_multitask_mask_5,genus,SVM_HPO,Macro-Precision,0.09215494452011926,0.03545441961811989,5
ss_multitask_mask_5,genus,SVM_HPO,Macro-Recall,0.07978092543922129,0.028301499259406938,5
ss_multitask_mask_5,genus,LGBM_HPO,Accuracy,0.20420747188973523,0.004119628832644387,5
ss_multitask_mask_5,genus,LGBM_HPO,Macro-F1,0.06268744264689886,0.0054243814235256545,5
ss_multitask_mask_5,genus,LGBM_HPO,Macro-Precision,0.07985396891684766,0.008826248056961774,5
ss_multitask_mask_5,genus,LGBM_HPO,Macro-Recall,0.0650964325844977,0.00544046045120043,5
ss_multitask_mask_5,species,SVM_HPO,Accuracy,0.11860718171926006,0.05515266984754815,5
ss_multitask_mask_5,species,SVM_HPO,Macro-F1,0.050032719364627665,0.025885379232802153,5
ss_multitask_mask_5,species,SVM_HPO,Macro-Precision,0.06548326558770698,0.032247342630623836,5
ss_multitask_mask_5,species,SVM_HPO,Macro-Recall,0.05906913770859959,0.028991004901083015,5
ss_multitask_mask_5,species,LGBM_HPO,Accuracy,0.16721073630758068,0.016621602085440113,5
ss_multitask_mask_5,species,LGBM_HPO,Macro-F1,0.04392245940574805,0.002889202720004668,5
ss_multitask_mask_5,species,LGBM_HPO,Macro-Precision,0.06043468326301801,0.004722329465924265,5
ss_multitask_mask_5,species,LGBM_HPO,Macro-Recall,0.04628506337957362,0.0026612251925160232,5
ss_multitask_mask_5,immunogenicity,SVM_HPO,Accuracy,0.8666666666666666,0.021069313540026845,5
ss_multitask_mask_5,immunogenicity,SVM_HPO,Macro-F1,0.747412890582747,0.01205093835290073,5
ss_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Precision,0.733909278619994,0.03250780627902082,5
ss_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Recall,0.7756666666666666,0.025146238950056417,5
ss_multitask_mask_5,immunogenicity,SVM_HPO,AUPRC,0.6590710689974933,0.044232282233818775,5
ss_multitask_mask_5,immunogenicity,LGBM_HPO,Accuracy,0.825287356321839,0.010534656770013447,5
ss_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-F1,0.6723727811512509,0.015988273525201754,5
ss_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Precision,0.6583852037178292,0.0132840133448373,5
ss_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Recall,0.6956666666666668,0.02386070689089773,5
ss_multitask_mask_5,immunogenicity,LGBM_HPO,AUPRC,0.3780964183429367,0.01911606714098662,5
ss_multitask_mask_5,link,SVM_HPO,Accuracy,0.9387626262626263,0.002893040211462054,5
ss_multitask_mask_5,link,SVM_HPO,Macro-F1,0.8032256789722131,0.01337279251937077,5
ss_multitask_mask_5,link,SVM_HPO,Macro-Precision,0.7670275297802837,0.004373363937633435,5
ss_multitask_mask_5,link,SVM_HPO,Macro-Recall,0.8956702843495297,0.023510173514427475,5
ss_multitask_mask_5,link,LGBM_HPO,Accuracy,0.9154040404040403,0.011097472115686161,5
ss_multitask_mask_5,link,LGBM_HPO,Macro-F1,0.6525494697126198,0.008423847802166493,5
ss_multitask_mask_5,link,LGBM_HPO,Macro-Precision,0.6413996065764217,0.007990130610758822,5
ss_multitask_mask_5,link,LGBM_HPO,Macro-Recall,0.6704469478054383,0.0057520558475974,5
small_multitask_mask_5,domain,SVM_HPO,Accuracy,0.856728327892637,0.029707065983958298,5
small_multitask_mask_5,domain,SVM_HPO,Macro-F1,0.5092183499711479,0.029277946663912046,5
small_multitask_mask_5,domain,SVM_HPO,Macro-Precision,0.4931030315925476,0.02475015011875202,5
small_multitask_mask_5,domain,SVM_HPO,Macro-Recall,0.5671789171509846,0.07207153461370076,5
small_multitask_mask_5,domain,LGBM_HPO,Accuracy,0.916575988393181,0.0043976625509547385,5
small_multitask_mask_5,domain,LGBM_HPO,Macro-F1,0.5424104334256669,0.09780142402515483,5
small_multitask_mask_5,domain,LGBM_HPO,Macro-Precision,0.6894606848179277,0.21241592890295752,5
small_multitask_mask_5,domain,LGBM_HPO,Macro-Recall,0.5469631530117626,0.09680910750491871,5
small_multitask_mask_5,kingdom,SVM_HPO,Accuracy,0.8327892636924193,0.02701421281300746,5
small_multitask_mask_5,kingdom,SVM_HPO,Macro-F1,0.4476432813553766,0.03020570465512727,5
small_multitask_mask_5,kingdom,SVM_HPO,Macro-Precision,0.4701559980936509,0.02653070511561704,5
small_multitask_mask_5,kingdom,SVM_HPO,Macro-Recall,0.47983825753560955,0.03833504423124755,5
small_multitask_mask_5,kingdom,LGBM_HPO,Accuracy,0.8596300326441785,0.002878945931517484,5
small_multitask_mask_5,kingdom,LGBM_HPO,Macro-F1,0.4766138241125952,0.0400912799620098,5
small_multitask_mask_5,kingdom,LGBM_HPO,Macro-Precision,0.5881626863747115,0.056369603754471934,5
small_multitask_mask_5,kingdom,LGBM_HPO,Macro-Recall,0.46519125957761753,0.03709583795594238,5
small_multitask_mask_5,phylum,SVM_HPO,Accuracy,0.749727965179543,0.033837457683277956,5
small_multitask_mask_5,phylum,SVM_HPO,Macro-F1,0.2730722932983011,0.037241845166376755,5
small_multitask_mask_5,phylum,SVM_HPO,Macro-Precision,0.2764904691341111,0.032748096091349856,5
small_multitask_mask_5,phylum,SVM_HPO,Macro-Recall,0.30845099472558557,0.047261007486246134,5
small_multitask_mask_5,phylum,LGBM_HPO,Accuracy,0.7983315197678635,0.010899513385068319,5
small_multitask_mask_5,phylum,LGBM_HPO,Macro-F1,0.32928536252919643,0.021911013918772107,5
small_multitask_mask_5,phylum,LGBM_HPO,Macro-Precision,0.3781330009873998,0.021492493716058776,5
small_multitask_mask_5,phylum,LGBM_HPO,Macro-Recall,0.3263870031446477,0.016446122571725355,5
small_multitask_mask_5,class,SVM_HPO,Accuracy,0.582879941965905,0.05344451589735847,5
small_multitask_mask_5,class,SVM_HPO,Macro-F1,0.2473225625665306,0.0451718753453954,5
small_multitask_mask_5,class,SVM_HPO,Macro-Precision,0.2709668272204914,0.04187271563886977,5
small_multitask_mask_5,class,SVM_HPO,Macro-Recall,0.26384190404282565,0.034895498137676624,5
small_multitask_mask_5,class,LGBM_HPO,Accuracy,0.6412767500906783,0.0016621602085440338,5
small_multitask_mask_5,class,LGBM_HPO,Macro-F1,0.2509251434170959,0.007813726872284321,5
small_multitask_mask_5,class,LGBM_HPO,Macro-Precision,0.34147113091716363,0.025034727013677753,5
small_multitask_mask_5,class,LGBM_HPO,Macro-Recall,0.24498787473784664,0.009427773521501981,5
small_multitask_mask_5,order,SVM_HPO,Accuracy,0.33224519405150527,0.05120424742504132,5
small_multitask_mask_5,order,SVM_HPO,Macro-F1,0.17452166723378812,0.024498645031382094,5
small_multitask_mask_5,order,SVM_HPO,Macro-Precision,0.20752547511050165,0.025398410205568076,5
small_multitask_mask_5,order,SVM_HPO,Macro-Recall,0.20328426782326803,0.016222459685262706,5
small_multitask_mask_5,order,LGBM_HPO,Accuracy,0.39680812477330435,0.008239257665288754,5
small_multitask_mask_5,order,LGBM_HPO,Macro-F1,0.20088666645498446,0.006340196538491032,5
small_multitask_mask_5,order,LGBM_HPO,Macro-Precision,0.25428034529487936,0.005781782877645988,5
small_multitask_mask_5,order,LGBM_HPO,Macro-Recall,0.20087911640713405,0.004181349716876194,5
small_multitask_mask_5,family,SVM_HPO,Accuracy,0.2778382299601015,0.04774605055322259,5
small_multitask_mask_5,family,SVM_HPO,Macro-F1,0.12908737284834917,0.007773147631098329,5
small_multitask_mask_5,family,SVM_HPO,Macro-Precision,0.15659626143762695,0.013796531362335671,5
small_multitask_mask_5,family,SVM_HPO,Macro-Recall,0.1398010210304987,0.006104611155263581,5
small_multitask_mask_5,family,LGBM_HPO,Accuracy,0.3365977511788176,0.03599641935121683,5
small_multitask_mask_5,family,LGBM_HPO,Macro-F1,0.13197016075151943,0.005275497530289955,5
small_multitask_mask_5,family,LGBM_HPO,Macro-Precision,0.1736656419097873,0.009901725750813543,5
small_multitask_mask_5,family,LGBM_HPO,Macro-Recall,0.1310630220294782,0.006279595092845165,5
small_multitask_mask_5,genus,SVM_HPO,Accuracy,0.25281102647805587,0.03801226302507493,5
small_multitask_mask_5,genus,SVM_HPO,Macro-F1,0.09644085232401356,0.008184810789457826,5
small_multitask_mask_5,genus,SVM_HPO,Macro-Precision,0.11520583510441158,0.0032064837041858975,5
small_multitask_mask_5,genus,SVM_HPO,Macro-Recall,0.10484772125067589,0.006092938566394276,5
small_multitask_mask_5,genus,LGBM_HPO,Accuracy,0.26731955023576354,0.00558389710494763,5
small_multitask_mask_5,genus,LGBM_HPO,Macro-F1,0.08807649530957971,0.003334187007629522,5
small_multitask_mask_5,genus,LGBM_HPO,Macro-Precision,0.11434966164927847,0.0062934159787723775,5
small_multitask_mask_5,genus,LGBM_HPO,Macro-Recall,0.09025630713205186,0.002486861733553121,5
small_multitask_mask_5,species,SVM_HPO,Accuracy,0.23177366702937977,0.04671401073703087,5
small_multitask_mask_5,species,SVM_HPO,Macro-F1,0.07962818969266024,0.012025294340441804,5
small_multitask_mask_5,species,SVM_HPO,Macro-Precision,0.09290738673889455,0.010393463533572381,5
small_multitask_mask_5,species,SVM_HPO,Macro-Recall,0.085730132017079,0.010475902296022877,5
small_multitask_mask_5,species,LGBM_HPO,Accuracy,0.2480957562568009,0.013892432355607942,5
small_multitask_mask_5,species,LGBM_HPO,Macro-F1,0.07125517109260789,0.004919235579875854,5
small_multitask_mask_5,species,LGBM_HPO,Macro-Precision,0.08688794943579825,0.0068170280327548025,5
small_multitask_mask_5,species,LGBM_HPO,Macro-Recall,0.0752340955421589,0.005009966861850595,5
small_multitask_mask_5,immunogenicity,SVM_HPO,Accuracy,0.8781609195402299,0.01592690397764488,5
small_multitask_mask_5,immunogenicity,SVM_HPO,Macro-F1,0.7651479267496053,0.026040601117066704,5
small_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Precision,0.7471414429397324,0.028246474413685125,5
small_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Recall,0.7893333333333334,0.02136195996001617,5
small_multitask_mask_5,immunogenicity,SVM_HPO,AUPRC,0.6637430313525304,0.01149850810178507,5
small_multitask_mask_5,immunogenicity,LGBM_HPO,Accuracy,0.8436781609195402,0.010534656770013445,5
small_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-F1,0.7139345232883452,0.008610614918622857,5
small_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Precision,0.6937408226207048,0.01124287480259535,5
small_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Recall,0.7483333333333334,0.00850490054811539,5
small_multitask_mask_5,immunogenicity,LGBM_HPO,AUPRC,0.6415787971574749,0.026794851556310274,5
small_multitask_mask_5,link,SVM_HPO,Accuracy,0.9267676767676768,0.002893040211462042,5
small_multitask_mask_5,link,SVM_HPO,Macro-F1,0.8398982003473988,0.012470958164303941,5
small_multitask_mask_5,link,SVM_HPO,Macro-Precision,0.7795621689714504,0.010667543964692798,5
small_multitask_mask_5,link,SVM_HPO,Macro-Recall,0.9487940770959639,0.014668454823932399,5
small_multitask_mask_5,link,LGBM_HPO,Accuracy,0.952020202020202,0.0010934664189197127,5
small_multitask_mask_5,link,LGBM_HPO,Macro-F1,0.9107336921819322,0.00620264068240267,5
small_multitask_mask_5,link,LGBM_HPO,Macro-Precision,0.8789475912064834,0.008514657908975225,5
small_multitask_mask_5,link,LGBM_HPO,Macro-Recall,0.9493213625289098,0.0031582834251714645,5
medium_multitask_mask_5,domain,SVM_HPO,Accuracy,0.8625317373957201,0.0022651425456650075,5
medium_multitask_mask_5,domain,SVM_HPO,Macro-F1,0.6783616137927218,0.007440666461255547,5
medium_multitask_mask_5,domain,SVM_HPO,Macro-Precision,0.657924863144323,0.009522702383571217,5
medium_multitask_mask_5,domain,SVM_HPO,Macro-Recall,0.7380546155292348,0.011750992326993275,5
medium_multitask_mask_5,domain,LGBM_HPO,Accuracy,0.9241929633659774,0.0016621602085440338,5
medium_multitask_mask_5,domain,LGBM_HPO,Macro-F1,0.715063969312901,0.0029803325250174896,5
medium_multitask_mask_5,domain,LGBM_HPO,Macro-Precision,0.785988381337105,0.028839941999948163,5
medium_multitask_mask_5,domain,LGBM_HPO,Macro-Recall,0.7021141907190792,0.006335265425111842,5
medium_multitask_mask_5,kingdom,SVM_HPO,Accuracy,0.856728327892637,0.007079877147603608,5
medium_multitask_mask_5,kingdom,SVM_HPO,Macro-F1,0.6142797288826031,0.04734225674453636,5
medium_multitask_mask_5,kingdom,SVM_HPO,Macro-Precision,0.5974498826249195,0.033310438169305144,5
medium_multitask_mask_5,kingdom,SVM_HPO,Macro-Recall,0.7330104497212059,0.017067363137173046,5
medium_multitask_mask_5,kingdom,LGBM_HPO,Accuracy,0.8705114254624592,0.0,5
medium_multitask_mask_5,kingdom,LGBM_HPO,Macro-F1,0.6161449428226723,0.09176047785508852,5
medium_multitask_mask_5,kingdom,LGBM_HPO,Macro-Precision,0.6689202004024146,0.09545051344147179,5
medium_multitask_mask_5,kingdom,LGBM_HPO,Macro-Recall,0.6005851951211322,0.0887006999072338,5
medium_multitask_mask_5,phylum,SVM_HPO,Accuracy,0.7649619151251361,0.007616974972796532,5
medium_multitask_mask_5,phylum,SVM_HPO,Macro-F1,0.37267203317455616,0.021408993904815782,5
medium_multitask_mask_5,phylum,SVM_HPO,Macro-Precision,0.37671869522395235,0.02550794690201299,5
medium_multitask_mask_5,phylum,SVM_HPO,Macro-Recall,0.40239252371294415,0.027106617031605714,5
medium_multitask_mask_5,phylum,LGBM_HPO,Accuracy,0.8142908959013421,0.006648640834176062,5
medium_multitask_mask_5,phylum,LGBM_HPO,Macro-F1,0.3915419674101313,0.023941997307799355,5
medium_multitask_mask_5,phylum,LGBM_HPO,Macro-Precision,0.44175901194715333,0.026783241771417183,5
medium_multitask_mask_5,phylum,LGBM_HPO,Macro-Recall,0.3964221383780809,0.03556088567972999,5
medium_multitask_mask_5,class,SVM_HPO,Accuracy,0.6289445048966268,0.019856678553748293,5
medium_multitask_mask_5,class,SVM_HPO,Macro-F1,0.33449547943401586,0.012365559143917503,5
medium_multitask_mask_5,class,SVM_HPO,Macro-Precision,0.3779067171712626,0.035906178617875595,5
medium_multitask_mask_5,class,SVM_HPO,Macro-Recall,0.34461906678752907,0.013969218173749031,5
medium_multitask_mask_5,class,LGBM_HPO,Accuracy,0.6833514689880303,0.0021762785636561532,5
medium_multitask_mask_5,class,LGBM_HPO,Macro-F1,0.33000336801345936,0.006689553799895381,5
medium_multitask_mask_5,class,LGBM_HPO,Macro-Precision,0.4151935185547743,0.014097007240203279,5
medium_multitask_mask_5,class,LGBM_HPO,Macro-Recall,0.32844359604989565,0.009134933021902767,5
medium_multitask_mask_5,order,SVM_HPO,Accuracy,0.363075807036634,0.0043976625509547064,5
medium_multitask_mask_5,order,SVM_HPO,Macro-F1,0.227660895922162,0.026248659847382377,5
medium_multitask_mask_5,order,SVM_HPO,Macro-Precision,0.26673779734048325,0.02730312969138471,5
medium_multitask_mask_5,order,SVM_HPO,Macro-Recall,0.24431883017212122,0.023763927861397346,5
medium_multitask_mask_5,order,LGBM_HPO,Accuracy,0.44722524483133846,0.025657945859742327,5
medium_multitask_mask_5,order,LGBM_HPO,Macro-F1,0.22852320223761982,0.012551801424332912,5
medium_multitask_mask_5,order,LGBM_HPO,Macro-Precision,0.28296409341948064,0.016575355196984696,5
medium_multitask_mask_5,order,LGBM_HPO,Macro-Recall,0.24457556127905325,0.012686622261742189,5
medium_multitask_mask_5,family,SVM_HPO,Accuracy,0.3365977511788176,0.012611779942483645,5
medium_multitask_mask_5,family,SVM_HPO,Macro-F1,0.19055861283512956,0.014955717495461048,5
medium_multitask_mask_5,family,SVM_HPO,Macro-Precision,0.23254736194172013,0.017039587530170947,5
medium_multitask_mask_5,family,SVM_HPO,Macro-Recall,0.20775350083210095,0.013811505643487772,5
medium_multitask_mask_5,family,LGBM_HPO,Accuracy,0.3830250272034821,0.014959441876896098,5
medium_multitask_mask_5,family,LGBM_HPO,Macro-F1,0.19180720573060325,0.008553048817452473,5
medium_multitask_mask_5,family,LGBM_HPO,Macro-Precision,0.2157408495490323,0.0016967861058648718,5
medium_multitask_mask_5,family,LGBM_HPO,Macro-Recall,0.21270694061380335,0.016758078439133725,5
medium_multitask_mask_5,genus,SVM_HPO,Accuracy,0.30540442509974614,0.008310801042720067,5
medium_multitask_mask_5,genus,SVM_HPO,Macro-F1,0.1422113611346268,0.029534392564933263,5
medium_multitask_mask_5,genus,SVM_HPO,Macro-Precision,0.16600580770977896,0.03462412223972771,5
medium_multitask_mask_5,genus,SVM_HPO,Macro-Recall,0.158603440694676,0.028935200106898765,5
medium_multitask_mask_5,genus,LGBM_HPO,Accuracy,0.3503808487486399,0.01235888649793315,5
medium_multitask_mask_5,genus,LGBM_HPO,Macro-F1,0.1350176510366091,0.004037311107774191,5
medium_multitask_mask_5,genus,LGBM_HPO,Macro-Precision,0.15828452738400098,0.0018212234902339989,5
medium_multitask_mask_5,genus,LGBM_HPO,Macro-Recall,0.1477396048540272,0.0036145959470309788,5
medium_multitask_mask_5,species,SVM_HPO,Accuracy,0.23177366702937977,0.011770025926433045,5
medium_multitask_mask_5,species,SVM_HPO,Macro-F1,0.1225196055048654,0.011020187551436177,5
medium_multitask_mask_5,species,SVM_HPO,Macro-Precision,0.1404280461723078,0.009145870861467027,5
medium_multitask_mask_5,species,SVM_HPO,Macro-Recall,0.1404849163860159,0.012879566720681825,5
medium_multitask_mask_5,species,LGBM_HPO,Accuracy,0.32317736670293795,0.0021762785636561255,5
medium_multitask_mask_5,species,LGBM_HPO,Macro-F1,0.12229505269197538,0.005647287047552189,5
medium_multitask_mask_5,species,LGBM_HPO,Macro-Precision,0.13744019261010718,0.007214432626498939,5
medium_multitask_mask_5,species,LGBM_HPO,Macro-Recall,0.13253692672162512,0.00487998333952307,5
medium_multitask_mask_5,immunogenicity,SVM_HPO,Accuracy,0.9218390804597701,0.00796345198882244,5
medium_multitask_mask_5,immunogenicity,SVM_HPO,Macro-F1,0.851221471925463,0.02074191843427589,5
medium_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Precision,0.8228736751464023,0.010512279558512536,5
medium_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Recall,0.8916666666666667,0.0409918691124634,5
medium_multitask_mask_5,immunogenicity,SVM_HPO,AUPRC,0.7968770570819593,0.01729186959291472,5
medium_multitask_mask_5,immunogenicity,LGBM_HPO,Accuracy,0.9172413793103448,0.006896551724137889,5
medium_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-F1,0.8371977854468824,0.013766963289220679,5
medium_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Precision,0.8179440684300401,0.012956392490766884,5
medium_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Recall,0.8610000000000001,0.01571623364550175,5
medium_multitask_mask_5,immunogenicity,LGBM_HPO,AUPRC,0.7614053524394434,0.01242413875403913,5
medium_multitask_mask_5,link,SVM_HPO,Accuracy,0.9703282828282829,0.005786080422924036,5
medium_multitask_mask_5,link,SVM_HPO,Macro-F1,0.8906868040217119,0.006117065496973018,5
medium_multitask_mask_5,link,SVM_HPO,Macro-Precision,0.8415670331243518,0.006507833702261607,5
medium_multitask_mask_5,link,SVM_HPO,Macro-Recall,0.9825176806308882,0.00250208883153468,5
medium_multitask_mask_5,link,LGBM_HPO,Accuracy,0.9570707070707072,0.0021869328378394896,5
medium_multitask_mask_5,link,LGBM_HPO,Macro-F1,0.8584135015605728,0.006678186214588912,5
medium_multitask_mask_5,link,LGBM_HPO,Macro-Precision,0.8397149898994255,0.0006624468412744425,5
medium_multitask_mask_5,link,LGBM_HPO,Macro-Recall,0.8801612933688405,0.014022511877358172,5
large_multitask_mask_5,domain,SVM_HPO,Accuracy,0.8527384838592673,0.06942237654935786,5
large_multitask_mask_5,domain,SVM_HPO,Macro-F1,0.6890956719339947,0.034068993883452144,5
large_multitask_mask_5,domain,SVM_HPO,Macro-Precision,0.6791969037635338,0.02043740454829924,5
large_multitask_mask_5,domain,SVM_HPO,Macro-Recall,0.7631045288833306,0.024386778229595688,5
large_multitask_mask_5,domain,LGBM_HPO,Accuracy,0.9296336597751179,0.003821419569406114,5
large_multitask_mask_5,domain,LGBM_HPO,Macro-F1,0.6774853109238452,0.035950875953287775,5
large_multitask_mask_5,domain,LGBM_HPO,Macro-Precision,0.8390716955013456,0.060975331526551005,5
large_multitask_mask_5,domain,LGBM_HPO,Macro-Recall,0.6714177333921872,0.020959185658376372,5
large_multitask_mask_5,kingdom,SVM_HPO,Accuracy,0.8668842945230323,0.006375914338500866,5
large_multitask_mask_5,kingdom,SVM_HPO,Macro-F1,0.5422143046243634,0.018801241024091878,5
large_multitask_mask_5,kingdom,SVM_HPO,Macro-Precision,0.5498054584497871,0.01112795351462408,5
large_multitask_mask_5,kingdom,SVM_HPO,Macro-Recall,0.5442487041384462,0.029630745571214798,5
large_multitask_mask_5,kingdom,LGBM_HPO,Accuracy,0.915487849111353,0.008020799560208899,5
large_multitask_mask_5,kingdom,LGBM_HPO,Macro-F1,0.6588085271732352,0.05664873653109411,5
large_multitask_mask_5,kingdom,LGBM_HPO,Macro-Precision,0.7546531163663305,0.05888851569122252,5
large_multitask_mask_5,kingdom,LGBM_HPO,Macro-Recall,0.6852192520004161,0.006407165459915562,5
large_multitask_mask_5,phylum,SVM_HPO,Accuracy,0.7645992020311932,0.022015220755159232,5
large_multitask_mask_5,phylum,SVM_HPO,Macro-F1,0.3679424826569768,0.011664299285519633,5
large_multitask_mask_5,phylum,SVM_HPO,Macro-Precision,0.3597557709120304,0.01574435514467667,5
large_multitask_mask_5,phylum,SVM_HPO,Macro-Recall,0.40052272762679153,0.01637339178685164,5
large_multitask_mask_5,phylum,LGBM_HPO,Accuracy,0.8414943779470438,0.02324478776933204,5
large_multitask_mask_5,phylum,LGBM_HPO,Macro-F1,0.37985495489283444,0.04937287627876657,5
large_multitask_mask_5,phylum,LGBM_HPO,Macro-Precision,0.4363768740638174,0.05848389703915115,5
large_multitask_mask_5,phylum,LGBM_HPO,Macro-Recall,0.3801339331879828,0.046951486591977384,5
large_multitask_mask_5,class,SVM_HPO,Accuracy,0.6539717083786725,0.04477266727190641,5
large_multitask_mask_5,class,SVM_HPO,Macro-F1,0.31465952678987447,0.012298159125528695,5
large_multitask_mask_5,class,SVM_HPO,Macro-Precision,0.3693404665851104,0.011776806935702265,5
large_multitask_mask_5,class,SVM_HPO,Macro-Recall,0.3452642717006639,0.011277121838687492,5
large_multitask_mask_5,class,LGBM_HPO,Accuracy,0.7080159593761334,0.008239257665288754,5
