epoch,train_loss,val_loss,avg_train_node_loss,avg_train_edge_loss,avg_val_node_loss,avg_val_edge_loss
1,1.1953983442993845,0.8339482759701387,0.0,2.390796688598769,0.0,1.6678965519402773
2,0.7680978814237996,0.734723323401604,0.0,1.5361957628475993,0.0,1.469446646803208
3,0.7202828396080103,0.7111774171126708,0.0,1.4405656792160206,0.0,1.4223548342253416
4,0.7008452269743578,0.6975155725278928,0.0,1.4016904539487156,0.0,1.3950311450557855
5,0.6879355900103451,0.6833965271028853,0.0,1.3758711800206902,0.0,1.3667930542057707
6,0.6739263163787804,0.6711402509276193,0.0,1.3478526327575608,0.0,1.3422805018552386
7,0.6646519776541228,0.664579201063127,0.0,1.3293039553082455,0.0,1.329158402126254
8,0.6575974493915238,0.6564359022233323,0.0,1.3151948987830475,0.0,1.3128718044466645
9,0.6502227832662837,0.6505557495446606,0.0,1.3004455665325674,0.0,1.301111499089321
10,0.6434860888280367,0.644616635132382,0.0,1.2869721776560734,0.0,1.289233270264764
11,0.6386862461200594,0.6409746841847441,0.0,1.2773724922401188,0.0,1.2819493683694883
12,0.6348098459920778,0.6364655341128357,0.0,1.2696196919841556,0.0,1.2729310682256714
13,0.6325652324207165,0.6354999619585867,0.0,1.265130464841433,0.0,1.2709999239171734
14,0.6298833908623872,0.6321920598963745,0.0,1.2597667817247744,0.0,1.264384119792749
15,0.6274335224731669,0.6292211442958308,0.0,1.2548670449463337,0.0,1.2584422885916615
16,0.6254311798611603,0.6302111143146762,0.0,1.2508623597223205,0.0,1.2604222286293525
17,0.6239926101472261,0.6300998812413398,0.0,1.2479852202944521,0.0,1.2601997624826795
18,0.6237140190115606,0.6272872182476612,0.0,1.2474280380231213,0.0,1.2545744364953224
19,0.6215580633646969,0.6248371350856228,0.0,1.2431161267293938,0.0,1.2496742701712455
20,0.6204679146383736,0.6240069074485138,0.0,1.2409358292767472,0.0,1.2480138148970277
21,0.618838435307727,0.6238810102675707,0.0,1.237676870615454,0.0,1.2477620205351414
22,0.6179627850019264,0.6200224091760985,0.0,1.2359255700038527,0.0,1.240044818352197
23,0.6168630776487304,0.6203763086832207,0.0,1.2337261552974608,0.0,1.2407526173664414
24,0.6152417011217471,0.6198881315138504,0.0,1.2304834022434943,0.0,1.2397762630277007
25,0.6143267337100008,0.6193215344243377,0.0,1.2286534674200016,0.0,1.2386430688486754
26,0.6129869921148734,0.6169267206929112,0.0,1.2259739842297468,0.0,1.2338534413858224
27,0.6123529226473313,0.6177280490635005,0.0,1.2247058452946626,0.0,1.235456098127001
28,0.6118424232094114,0.6156685938134449,0.0,1.2236848464188228,0.0,1.2313371876268897
29,0.6108452088131564,0.6140236228931951,0.0,1.2216904176263128,0.0,1.2280472457863902
30,0.6112095526022701,0.614553811782189,0.0,1.2224191052045401,0.0,1.229107623564378
31,0.6099059998938507,0.6136835533699007,0.0,1.2198119997877015,0.0,1.2273671067398013
32,0.6086433327461139,0.613626257950113,0.0,1.2172866654922279,0.0,1.227252515900226
33,0.6085010381045487,0.61055483515481,0.0,1.2170020762090974,0.0,1.22110967030962
34,0.607742016404513,0.6098578450561479,0.0,1.215484032809026,0.0,1.2197156901122959
35,0.6064818781280356,0.6103414746413705,0.0,1.2129637562560711,0.0,1.220682949282741
36,0.6068588372047972,0.6111134683130351,0.0,1.2137176744095943,0.0,1.2222269366260703
37,0.6058756038293571,0.6100781666868516,0.0,1.2117512076587142,0.0,1.220156333373703
38,0.6055708987375876,0.6092162025338821,0.0,1.2111417974751753,0.0,1.2184324050677642
39,0.604655940180521,0.607247810099871,0.0,1.209311880361042,0.0,1.214495620199742
40,0.6038511114002084,0.6089844022315877,0.0,1.2077022228004168,0.0,1.2179688044631753
41,0.6037791900475887,0.6086375173039109,0.0,1.2075583800951775,0.0,1.2172750346078218
42,0.6030314187495535,0.6043374168736334,0.0,1.206062837499107,0.0,1.2086748337472668
43,0.6021182813724354,0.6065969148664984,0.0,1.2042365627448708,0.0,1.2131938297329967
44,0.6015680045876114,0.6062087930795801,0.0,1.2031360091752228,0.0,1.2124175861591602
45,0.6014639354091144,0.6055915764042439,0.0,1.2029278708182287,0.0,1.2111831528084878
46,0.6009698775051405,0.6045165015313462,0.0,1.201939755010281,0.0,1.2090330030626923
47,0.6001165287097969,0.6015938699017954,0.0,1.2002330574195939,0.0,1.2031877398035908
48,0.5995122004547022,0.6012560452213724,0.0,1.1990244009094044,0.0,1.2025120904427449
49,0.5986618176482125,0.6006387674626503,0.0,1.197323635296425,0.0,1.2012775349253006
50,0.5976486311551873,0.5996287413908326,0.0,1.1952972623103746,0.0,1.199257482781665
51,0.5964064277797078,0.5988519113254911,0.0,1.1928128555594155,0.0,1.1977038226509822
52,0.5944641844728402,0.5950164937108527,0.0,1.1889283689456804,0.0,1.1900329874217055
53,0.5926267246767903,0.5930259923898537,0.0,1.1852534493535807,0.0,1.1860519847797073
54,0.5898846762542611,0.5888127351307687,0.0,1.1797693525085222,0.0,1.1776254702615374
55,0.5857924966612778,0.5803208635508559,0.0,1.1715849933225555,0.0,1.1606417271017118
56,0.5797488215950227,0.5704670791862575,0.0,1.1594976431900454,0.0,1.140934158372515
57,0.5695018141019729,0.5550407620559212,0.0,1.1390036282039457,0.0,1.1100815241118425
58,0.5549685017463509,0.5350687585714209,0.0,1.1099370034927019,0.0,1.0701375171428418
59,0.5377348071195072,0.5125904079839474,0.0,1.0754696142390143,0.0,1.0251808159678948
60,0.5185825577818477,0.4921146933814041,0.0,1.0371651155636954,0.0,0.9842293867628082
61,0.5031206502194923,0.47938013531779516,0.0,1.0062413004389845,0.0,0.9587602706355903
