Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
ss_multitask_mask_25,genus,SVM_HPO,Macro-F1,0.11938613714681699,0.014006501780309334,25
ss_multitask_mask_25,genus,SVM_HPO,Macro-Precision,0.14592924116013062,0.013659405220442998,25
ss_multitask_mask_25,genus,SVM_HPO,Macro-Recall,0.12443925803794166,0.008454060431846606,25
ss_multitask_mask_25,genus,LGBM_HPO,Accuracy,0.2687704026115343,0.01071692905527322,25
ss_multitask_mask_25,genus,LGBM_HPO,Macro-F1,0.10174237384148926,0.0027984731532867874,25
ss_multitask_mask_25,genus,LGBM_HPO,Macro-Precision,0.1262080727750163,0.004022841418866335,25
ss_multitask_mask_25,genus,LGBM_HPO,Macro-Recall,0.10373702782589168,0.003452856451146164,25
ss_multitask_mask_25,species,SVM_HPO,Accuracy,0.2459194776931447,0.05206038613234247,25
ss_multitask_mask_25,species,SVM_HPO,Macro-F1,0.10103495916126735,0.008066398982660077,25
ss_multitask_mask_25,species,SVM_HPO,Macro-Precision,0.12118373401088191,0.006380095677532774,25
ss_multitask_mask_25,species,SVM_HPO,Macro-Recall,0.10529891631735828,0.007522053486272614,25
ss_multitask_mask_25,species,LGBM_HPO,Accuracy,0.24410591222343125,0.012133281598605522,25
ss_multitask_mask_25,species,LGBM_HPO,Macro-F1,0.07523919449167095,0.0008849249510011735,25
ss_multitask_mask_25,species,LGBM_HPO,Macro-Precision,0.09909466055355924,0.0027644746705722243,25
ss_multitask_mask_25,species,LGBM_HPO,Macro-Recall,0.0741572920630066,0.001537397535455766,25
ss_multitask_mask_25,immunogenicity,SVM_HPO,Accuracy,0.8758620689655171,0.01379310344827589,25
ss_multitask_mask_25,immunogenicity,SVM_HPO,Macro-F1,0.7429112656192451,0.018932384790127817,25
ss_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Precision,0.7412480221199255,0.02836825612439968,25
ss_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Recall,0.7460000000000001,0.014525839046333906,25
ss_multitask_mask_25,immunogenicity,SVM_HPO,AUPRC,0.6476044068403665,0.045533994410754355,25
ss_multitask_mask_25,immunogenicity,LGBM_HPO,Accuracy,0.8597701149425289,0.014356317237697433,25
ss_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-F1,0.7261990406046003,0.011789242744478215,25
ss_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Precision,0.7142741506859155,0.02193490218548274,25
ss_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Recall,0.7436666666666666,0.00450924975282284,25
ss_multitask_mask_25,immunogenicity,LGBM_HPO,AUPRC,0.6277651981956893,0.007660032905883155,25
ss_multitask_mask_25,link,SVM_HPO,Accuracy,0.9444444444444445,0.012176326718425478,25
ss_multitask_mask_25,link,SVM_HPO,Macro-F1,0.8177854238709138,0.03975771248747707,25
ss_multitask_mask_25,link,SVM_HPO,Macro-Precision,0.7776628464108023,0.03390056171626105,25
ss_multitask_mask_25,link,SVM_HPO,Macro-Recall,0.9168899602861867,0.05868133600139309,25
ss_multitask_mask_25,link,LGBM_HPO,Accuracy,0.9646464646464646,0.005467332094598692,25
ss_multitask_mask_25,link,LGBM_HPO,Macro-F1,0.8315976798396968,0.020530717078177135,25
ss_multitask_mask_25,link,LGBM_HPO,Macro-Precision,0.8357692275520625,0.03133258055656804,25
ss_multitask_mask_25,link,LGBM_HPO,Macro-Recall,0.8296203579222446,0.014568750558861166,25
small_multitask_mask_25,domain,SVM_HPO,Accuracy,0.7979688066739209,0.10139177272118471,25
small_multitask_mask_25,domain,SVM_HPO,Macro-F1,0.559615962410931,0.10774267916322913,25
small_multitask_mask_25,domain,SVM_HPO,Macro-Precision,0.560928481791175,0.09498504229465762,25
small_multitask_mask_25,domain,SVM_HPO,Macro-Recall,0.6696733587344793,0.07568726092746236,25
small_multitask_mask_25,domain,LGBM_HPO,Accuracy,0.9314472252448315,0.0028789459315175054,25
small_multitask_mask_25,domain,LGBM_HPO,Macro-F1,0.6563863213759863,0.10042355755958943,25
small_multitask_mask_25,domain,LGBM_HPO,Macro-Precision,0.768570625902762,0.16547168376555307,25
small_multitask_mask_25,domain,LGBM_HPO,Macro-Recall,0.6378463537196434,0.09709588662290579,25
small_multitask_mask_25,kingdom,SVM_HPO,Accuracy,0.7859992745738121,0.05529560819752998,25
small_multitask_mask_25,kingdom,SVM_HPO,Macro-F1,0.5134627994629513,0.05982855199873829,25
small_multitask_mask_25,kingdom,SVM_HPO,Macro-Precision,0.5327228193945003,0.05264843865271078,25
small_multitask_mask_25,kingdom,SVM_HPO,Macro-Recall,0.572359883874447,0.027072831754107664,25
small_multitask_mask_25,kingdom,LGBM_HPO,Accuracy,0.8803046789989118,0.0010881392818280489,25
small_multitask_mask_25,kingdom,LGBM_HPO,Macro-F1,0.5284754637980117,0.007558611275163089,25
small_multitask_mask_25,kingdom,LGBM_HPO,Macro-Precision,0.5853692796841974,0.0010705675301616888,25
small_multitask_mask_25,kingdom,LGBM_HPO,Macro-Recall,0.5072632391602147,0.006005244811647822,25
small_multitask_mask_25,phylum,SVM_HPO,Accuracy,0.6546971345665579,0.020133027328803635,25
small_multitask_mask_25,phylum,SVM_HPO,Macro-F1,0.27654091280644394,0.04207765569757373,25
small_multitask_mask_25,phylum,SVM_HPO,Macro-Precision,0.30120722089918983,0.02739111701836844,25
small_multitask_mask_25,phylum,SVM_HPO,Macro-Recall,0.3088248479233617,0.05430685250710064,25
small_multitask_mask_25,phylum,LGBM_HPO,Accuracy,0.8015959376133478,0.006375914338500908,25
small_multitask_mask_25,phylum,LGBM_HPO,Macro-F1,0.3142076745837399,0.009854281339723162,25
small_multitask_mask_25,phylum,LGBM_HPO,Macro-Precision,0.3490196496752595,0.0025610523181877234,25
small_multitask_mask_25,phylum,LGBM_HPO,Macro-Recall,0.3298126271350581,0.012654991511279983,25
small_multitask_mask_25,class,SVM_HPO,Accuracy,0.5019949220166848,0.049367637246340954,25
small_multitask_mask_25,class,SVM_HPO,Macro-F1,0.22469244190215906,0.030882174384395843,25
small_multitask_mask_25,class,SVM_HPO,Macro-Precision,0.2894659544993057,0.043398300387409515,25
small_multitask_mask_25,class,SVM_HPO,Macro-Recall,0.24365397527576463,0.03425045718369101,25
small_multitask_mask_25,class,LGBM_HPO,Accuracy,0.6692056583242656,0.003264417845484202,25
small_multitask_mask_25,class,LGBM_HPO,Macro-F1,0.27394678002478795,0.030987826278617472,25
small_multitask_mask_25,class,LGBM_HPO,Macro-Precision,0.33410897875001067,0.030099968109948833,25
small_multitask_mask_25,class,LGBM_HPO,Macro-Recall,0.2770732556652322,0.03033835806861984,25
small_multitask_mask_25,order,SVM_HPO,Accuracy,0.352557127312296,0.023864757561981843,25
small_multitask_mask_25,order,SVM_HPO,Macro-F1,0.19877117597634628,0.00889902947859261,25
small_multitask_mask_25,order,SVM_HPO,Macro-Precision,0.22648880764094093,0.02072603895430973,25
small_multitask_mask_25,order,SVM_HPO,Macro-Recall,0.22121176582267277,0.0076799519049976376,25
small_multitask_mask_25,order,LGBM_HPO,Accuracy,0.40188610808850206,0.009506958594182931,25
small_multitask_mask_25,order,LGBM_HPO,Macro-F1,0.190774284862146,0.008446760040536263,25
small_multitask_mask_25,order,LGBM_HPO,Macro-Precision,0.23851473967531311,0.012237096374205897,25
small_multitask_mask_25,order,LGBM_HPO,Macro-Recall,0.20407776454908869,0.007659849824001933,25
small_multitask_mask_25,family,SVM_HPO,Accuracy,0.3141095393543707,0.05545597345989524,25
small_multitask_mask_25,family,SVM_HPO,Macro-F1,0.14244887932603767,0.011744779130942209,25
small_multitask_mask_25,family,SVM_HPO,Macro-Precision,0.17719393780771167,0.006279715228049424,25
small_multitask_mask_25,family,SVM_HPO,Macro-Recall,0.14979710399235915,0.008309589693633698,25
small_multitask_mask_25,family,LGBM_HPO,Accuracy,0.36053681537903515,0.018731594245448475,25
small_multitask_mask_25,family,LGBM_HPO,Macro-F1,0.1400152730827013,0.012331105002556715,25
small_multitask_mask_25,family,LGBM_HPO,Macro-Precision,0.16745313666990677,0.017415396960128227,25
small_multitask_mask_25,family,LGBM_HPO,Macro-Recall,0.15190328145300222,0.015252459567679807,25
small_multitask_mask_25,genus,SVM_HPO,Accuracy,0.2575262966993109,0.037573645305999694,25
small_multitask_mask_25,genus,SVM_HPO,Macro-F1,0.11277512230657037,0.007206182940370797,25
small_multitask_mask_25,genus,SVM_HPO,Macro-Precision,0.13669020730953613,0.006060360513437667,25
small_multitask_mask_25,genus,SVM_HPO,Macro-Recall,0.11809461771049551,0.004764303377354467,25
small_multitask_mask_25,genus,LGBM_HPO,Accuracy,0.299601015596663,0.0022651425456649762,25
small_multitask_mask_25,genus,LGBM_HPO,Macro-F1,0.10860257038014987,0.002536245892531389,25
small_multitask_mask_25,genus,LGBM_HPO,Macro-Precision,0.12473830852061842,0.0026263422059648353,25
small_multitask_mask_25,genus,LGBM_HPO,Macro-Recall,0.11641853806998903,0.0019993200541821438,25
small_multitask_mask_25,species,SVM_HPO,Accuracy,0.2647805585781646,0.027663859217509374,25
small_multitask_mask_25,species,SVM_HPO,Macro-F1,0.10472055398709589,0.0028633640039024246,25
small_multitask_mask_25,species,SVM_HPO,Macro-Precision,0.12256780749558853,0.009221187492745787,25
small_multitask_mask_25,species,SVM_HPO,Macro-Recall,0.10828177977258228,0.0032603025067049866,25
small_multitask_mask_25,species,LGBM_HPO,Accuracy,0.26985854189336234,0.0039233419754776755,25
small_multitask_mask_25,species,LGBM_HPO,Macro-F1,0.08787193513182474,0.013334246737667622,25
small_multitask_mask_25,species,LGBM_HPO,Macro-Precision,0.10267775729332242,0.012409221091850284,25
small_multitask_mask_25,species,LGBM_HPO,Macro-Recall,0.09240411589602954,0.013249932163270584,25
small_multitask_mask_25,immunogenicity,SVM_HPO,Accuracy,0.8988505747126437,0.014356317237697496,25
small_multitask_mask_25,immunogenicity,SVM_HPO,Macro-F1,0.7847263351213701,0.02268719634895062,25
small_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Precision,0.790715799222915,0.03454881567887279,25
small_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Recall,0.7803333333333334,0.016502525059315376,25
small_multitask_mask_25,immunogenicity,SVM_HPO,AUPRC,0.6088319925684553,0.05292017073964848,25
small_multitask_mask_25,immunogenicity,LGBM_HPO,Accuracy,0.8919540229885058,0.00796345198882244,25
small_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-F1,0.764550532781955,0.015054254885191458,25
small_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Precision,0.7753920007330418,0.01885904897113836,25
small_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Recall,0.7553333333333333,0.014977761292440614,25
small_multitask_mask_25,immunogenicity,LGBM_HPO,AUPRC,0.5880714416597308,0.01834594523111215,25
small_multitask_mask_25,link,SVM_HPO,Accuracy,0.9375,0.0032803992567592664,25
small_multitask_mask_25,link,SVM_HPO,Macro-F1,0.8460307330374802,0.010626988446308038,25
small_multitask_mask_25,link,SVM_HPO,Macro-Precision,0.7907364975359057,0.012477583879452511,25
small_multitask_mask_25,link,SVM_HPO,Macro-Recall,0.9399414852245039,0.0014185510299500484,25
small_multitask_mask_25,link,LGBM_HPO,Accuracy,0.9747474747474748,0.004373865675678979,25
small_multitask_mask_25,link,LGBM_HPO,Macro-F1,0.9051069487916333,0.010646723063872217,25
small_multitask_mask_25,link,LGBM_HPO,Macro-Precision,0.8678342814195891,0.013441086564015242,25
small_multitask_mask_25,link,LGBM_HPO,Macro-Recall,0.9599245901132694,0.003234117914193962,25
medium_multitask_mask_25,domain,SVM_HPO,Accuracy,0.920203119332608,0.013297281668352066,25
medium_multitask_mask_25,domain,SVM_HPO,Macro-F1,0.7255529334782423,0.03872722953567199,25
medium_multitask_mask_25,domain,SVM_HPO,Macro-Precision,0.7365397837160637,0.021780551249852845,25
medium_multitask_mask_25,domain,SVM_HPO,Macro-Recall,0.7574390822073452,0.0710785791103277,25
medium_multitask_mask_25,domain,LGBM_HPO,Accuracy,0.9372506347479144,0.0038214195694061663,25
medium_multitask_mask_25,domain,LGBM_HPO,Macro-F1,0.6688659175878443,0.020873049625947503,25
medium_multitask_mask_25,domain,LGBM_HPO,Macro-Precision,0.9225751253254001,0.04351088954621569,25
medium_multitask_mask_25,domain,LGBM_HPO,Macro-Recall,0.6656717714182954,0.012262502505437218,25
medium_multitask_mask_25,kingdom,SVM_HPO,Accuracy,0.9125861443598113,0.014490376754035661,25
medium_multitask_mask_25,kingdom,SVM_HPO,Macro-F1,0.624028586238581,0.07006855513519777,25
medium_multitask_mask_25,kingdom,SVM_HPO,Macro-Precision,0.6304484011037973,0.08762404170539403,25
medium_multitask_mask_25,kingdom,SVM_HPO,Macro-Recall,0.6689495480879293,0.08822189892712116,25
medium_multitask_mask_25,kingdom,LGBM_HPO,Accuracy,0.927094668117519,0.005440696409140355,25
medium_multitask_mask_25,kingdom,LGBM_HPO,Macro-F1,0.7156846659673718,0.0080689544959076,25
medium_multitask_mask_25,kingdom,LGBM_HPO,Macro-Precision,0.8180896009360664,0.0030437304335452,25
medium_multitask_mask_25,kingdom,LGBM_HPO,Macro-Recall,0.7077880464502372,0.00664610847881102,25
medium_multitask_mask_25,phylum,SVM_HPO,Accuracy,0.8208197315923105,0.029547206172529983,25
medium_multitask_mask_25,phylum,SVM_HPO,Macro-F1,0.44475013890439946,0.031049348006018596,25
medium_multitask_mask_25,phylum,SVM_HPO,Macro-Precision,0.4648970382862558,0.04397044893431916,25
medium_multitask_mask_25,phylum,SVM_HPO,Macro-Recall,0.4588191802410528,0.03757284619505809,25
medium_multitask_mask_25,phylum,LGBM_HPO,Accuracy,0.8570910409865796,0.005367663615142819,25
medium_multitask_mask_25,phylum,LGBM_HPO,Macro-F1,0.4779111429472216,0.009547427472335964,25
medium_multitask_mask_25,phylum,LGBM_HPO,Macro-Precision,0.5720616752788673,0.02782612385703834,25
medium_multitask_mask_25,phylum,LGBM_HPO,Macro-Recall,0.4779994901539872,0.014282861847043733,25
medium_multitask_mask_25,class,SVM_HPO,Accuracy,0.700398984403337,0.02482134510108905,25
medium_multitask_mask_25,class,SVM_HPO,Macro-F1,0.3633934457544108,0.04534581672787819,25
medium_multitask_mask_25,class,SVM_HPO,Macro-Precision,0.39473445744475916,0.05912426788988024,25
medium_multitask_mask_25,class,SVM_HPO,Macro-Recall,0.37499725418890967,0.0437808338347265,25
medium_multitask_mask_25,class,LGBM_HPO,Accuracy,0.7076532462821907,0.009381586620513298,25
medium_multitask_mask_25,class,LGBM_HPO,Macro-F1,0.35597789206132197,0.022890376966309106,25
medium_multitask_mask_25,class,LGBM_HPO,Macro-Precision,0.4840304343830942,0.0371597344404527,25
medium_multitask_mask_25,class,LGBM_HPO,Macro-Recall,0.33900267909678306,0.017874295014717188,25
medium_multitask_mask_25,order,SVM_HPO,Accuracy,0.4740660137830976,0.01563036737498387,25
medium_multitask_mask_25,order,SVM_HPO,Macro-F1,0.28880440525213485,0.03195713794564124,25
medium_multitask_mask_25,order,SVM_HPO,Macro-Precision,0.3122244454610445,0.0397890266527096,25
medium_multitask_mask_25,order,SVM_HPO,Macro-Recall,0.3122787574731018,0.02007047717615563,25
medium_multitask_mask_25,order,LGBM_HPO,Accuracy,0.5161407326804497,0.010110525835884187,25
medium_multitask_mask_25,order,LGBM_HPO,Macro-F1,0.27655647144054885,0.009956683529293327,25
medium_multitask_mask_25,order,LGBM_HPO,Macro-Precision,0.31844873051741657,0.019740787024361876,25
medium_multitask_mask_25,order,LGBM_HPO,Macro-Recall,0.29408855445278653,0.007603776914160448,25
medium_multitask_mask_25,family,SVM_HPO,Accuracy,0.40732680449764236,0.009254516374445462,25
medium_multitask_mask_25,family,SVM_HPO,Macro-F1,0.23654640512412758,0.0012547269570106613,25
medium_multitask_mask_25,family,SVM_HPO,Macro-Precision,0.2620364453457098,0.005712612511160012,25
medium_multitask_mask_25,family,SVM_HPO,Macro-Recall,0.2556299847647841,0.00017705800732036237,25
medium_multitask_mask_25,family,LGBM_HPO,Accuracy,0.4718897352194415,0.011635121459808086,25
medium_multitask_mask_25,family,LGBM_HPO,Macro-F1,0.21970923999817762,0.007344212088597283,25
medium_multitask_mask_25,family,LGBM_HPO,Macro-Precision,0.24924625032709394,0.01467401131226146,25
medium_multitask_mask_25,family,LGBM_HPO,Macro-Recall,0.23337216956400952,0.005467849441052907,25
medium_multitask_mask_25,genus,SVM_HPO,Accuracy,0.397170837867247,0.004743089165985504,25
medium_multitask_mask_25,genus,SVM_HPO,Macro-F1,0.18410465571814663,0.01182728875163232,25
medium_multitask_mask_25,genus,SVM_HPO,Macro-Precision,0.20138988855571485,0.009926615859352308,25
medium_multitask_mask_25,genus,SVM_HPO,Macro-Recall,0.19863441889983321,0.014839708279069155,25
medium_multitask_mask_25,genus,LGBM_HPO,Accuracy,0.41240478781284,0.01235888649793312,25
medium_multitask_mask_25,genus,LGBM_HPO,Macro-F1,0.14299783883024006,0.004701310971265115,25
medium_multitask_mask_25,genus,LGBM_HPO,Macro-Precision,0.16095720386554677,0.005834408356787441,25
medium_multitask_mask_25,genus,LGBM_HPO,Macro-Recall,0.15519913942328753,0.0051292922192394475,25
medium_multitask_mask_25,species,SVM_HPO,Accuracy,0.3398621690243018,0.03158104396233622,25
medium_multitask_mask_25,species,SVM_HPO,Macro-F1,0.1693772135116082,0.01494051891232392,25
medium_multitask_mask_25,species,SVM_HPO,Macro-Precision,0.18044716515516002,0.017335407153268815,25
medium_multitask_mask_25,species,SVM_HPO,Macro-Recall,0.18933542327351693,0.014981691072886662,25
medium_multitask_mask_25,species,LGBM_HPO,Accuracy,0.3888284367065651,0.016151936219232724,25
medium_multitask_mask_25,species,LGBM_HPO,Macro-F1,0.12394749160720568,0.0033861819530157434,25
medium_multitask_mask_25,species,LGBM_HPO,Macro-Precision,0.1351972140670877,0.003426768507468404,25
medium_multitask_mask_25,species,LGBM_HPO,Macro-Recall,0.13285843079925413,0.006206730286986936,25
medium_multitask_mask_25,immunogenicity,SVM_HPO,Accuracy,0.9540229885057471,0.021069313540026845,25
medium_multitask_mask_25,immunogenicity,SVM_HPO,Macro-F1,0.904872738633971,0.0505581810614691,25
medium_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Precision,0.8912115367466119,0.025703409474623587,25
medium_multitask_mask_25,immunogenicity,SVM_HPO,Macro-Recall,0.9243333333333333,0.0795633919169698,25
medium_multitask_mask_25,immunogenicity,SVM_HPO,AUPRC,0.8473260844857448,0.029304477924951892,25
medium_multitask_mask_25,immunogenicity,LGBM_HPO,Accuracy,0.9494252873563219,0.010534656770013445,25
medium_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-F1,0.9018967745350492,0.019121930120381606,25
medium_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Precision,0.8754917983698842,0.021075806756290266,25
medium_multitask_mask_25,immunogenicity,LGBM_HPO,Macro-Recall,0.9356666666666665,0.01721433511156716,25
medium_multitask_mask_25,immunogenicity,LGBM_HPO,AUPRC,0.8331491499122995,0.016161179975708654,25
medium_multitask_mask_25,link,SVM_HPO,Accuracy,0.9797979797979798,0.0010934664189197769,25
medium_multitask_mask_25,link,SVM_HPO,Macro-F1,0.9124722244506568,0.009773612834308365,25
medium_multitask_mask_25,link,SVM_HPO,Macro-Precision,0.8721139284388856,0.010957839265625366,25
medium_multitask_mask_25,link,SVM_HPO,Macro-Recall,0.9804109426750935,0.0018155668842441057,25
medium_multitask_mask_25,link,LGBM_HPO,Accuracy,0.9797979797979798,0.0021869328378394896,25
medium_multitask_mask_25,link,LGBM_HPO,Macro-F1,0.9171863947861109,0.0021114490172607215,25
medium_multitask_mask_25,link,LGBM_HPO,Macro-Precision,0.8794125994730271,0.0009788995413610798,25
medium_multitask_mask_25,link,LGBM_HPO,Macro-Recall,0.9796357249187437,0.0031800057831182973,25
large_multitask_mask_25,domain,SVM_HPO,Accuracy,0.9227421109902068,0.009972961251264057,25
large_multitask_mask_25,domain,SVM_HPO,Macro-F1,0.7295175071629226,0.008570036464171649,25
large_multitask_mask_25,domain,SVM_HPO,Macro-Precision,0.7404046303174604,0.03407033322041174,25
large_multitask_mask_25,domain,SVM_HPO,Macro-Recall,0.7320767633667655,0.010803497019396605,25
large_multitask_mask_25,domain,LGBM_HPO,Accuracy,0.9357997823721437,0.004743089165985517,25
large_multitask_mask_25,domain,LGBM_HPO,Macro-F1,0.6759762374765722,0.026594137066865062,25
large_multitask_mask_25,domain,LGBM_HPO,Macro-Precision,0.744269748413017,0.027881128356118532,25
large_multitask_mask_25,domain,LGBM_HPO,Macro-Recall,0.6708440618946027,0.016036555789474636,25
large_multitask_mask_25,kingdom,SVM_HPO,Accuracy,0.9046064562930721,0.00872775438194849,25
large_multitask_mask_25,kingdom,SVM_HPO,Macro-F1,0.6924992451914562,0.030709413315876954,25
large_multitask_mask_25,kingdom,SVM_HPO,Macro-Precision,0.6926438472777208,0.05709247009449359,25
large_multitask_mask_25,kingdom,SVM_HPO,Macro-Recall,0.7077895666445393,0.007404170485525666,25
large_multitask_mask_25,kingdom,LGBM_HPO,Accuracy,0.9328980776206022,0.006648640834176063,25
large_multitask_mask_25,kingdom,LGBM_HPO,Macro-F1,0.7001624139956858,0.0032529652603287755,25
large_multitask_mask_25,kingdom,LGBM_HPO,Macro-Precision,0.823350129641411,0.00587140720180884,25
large_multitask_mask_25,kingdom,LGBM_HPO,Macro-Recall,0.700521344569886,0.0037255499071590075,25
large_multitask_mask_25,phylum,SVM_HPO,Accuracy,0.8509249183895539,0.0049864806256320286,25
large_multitask_mask_25,phylum,SVM_HPO,Macro-F1,0.5197819097606646,0.01057926307159308,25
large_multitask_mask_25,phylum,SVM_HPO,Macro-Precision,0.5070555236830698,0.028062920984347015,25
large_multitask_mask_25,phylum,SVM_HPO,Macro-Recall,0.5472954985410124,0.016684596743364248,25
large_multitask_mask_25,phylum,LGBM_HPO,Accuracy,0.8694232861806311,0.005440696409140355,25
large_multitask_mask_25,phylum,LGBM_HPO,Macro-F1,0.4931687559910407,0.004579999001054957,25
large_multitask_mask_25,phylum,LGBM_HPO,Macro-Precision,0.5274911373492182,0.0018728213731338372,25
large_multitask_mask_25,phylum,LGBM_HPO,Macro-Recall,0.49316678658008795,0.007035978297591096,25
large_multitask_mask_25,class,SVM_HPO,Accuracy,0.70620239390642,0.018305336062307616,25
large_multitask_mask_25,class,SVM_HPO,Macro-F1,0.43731075668121333,0.008990302718886106,25
large_multitask_mask_25,class,SVM_HPO,Macro-Precision,0.4835015839621158,0.04404569991984174,25
large_multitask_mask_25,class,SVM_HPO,Macro-Recall,0.45284189479026216,0.004542849221061275,25
