epoch,train_loss,val_loss,avg_train_node_loss,avg_train_edge_loss,avg_val_node_loss,avg_val_edge_loss
1,3.3906744219653677,2.3102729577599592,2.4829260665284556,1.815496711759292,1.5753659344356479,1.4698140382311726
2,2.1642926916454766,2.0557657584889246,1.4464291671831762,1.4357270460278555,1.3514263751625104,1.4086787825777332
3,2.005363024126087,1.952259669322094,1.3128804806082277,1.3849650876175972,1.2577755742400658,1.3889681865240782
4,1.9040104231982158,1.8791538153895895,1.2277612995185552,1.3524982497880333,1.2049938508572469,1.3483199267896988
5,1.8410061826780817,1.836302533859515,1.1729908993847966,1.336030563823436,1.164206054033214,1.3441929696625425
6,1.8090185087382895,1.8047904927311962,1.1489546352235287,1.32012774568867,1.1516738192725728,1.3062333482822388
7,1.765821511327512,1.762003025480809,1.1144539138242122,1.3027351974985595,1.1141274399657286,1.2957511842250824
8,1.7406794585679706,1.7245903563408451,1.0959370767093677,1.289484766955489,1.0753129906099261,1.29855472440938
9,1.7253312290170197,1.731716932458732,1.0826464903008046,1.2853694819989148,1.0923593573215353,1.2787151577818485
10,1.7139173475661789,1.6958476361882595,1.0762458486713355,1.2753429990419913,1.057366847195698,1.2769615688851772
11,1.6958991087758075,1.71495155614751,1.0585465183029352,1.2747051821601005,1.0693967481150881,1.291109616974838
12,1.6871704663100995,1.6851118743874645,1.0535720286919326,1.2671968758814607,1.050000324504066,1.2702230943068293
13,1.6729705914323723,1.681056727207344,1.0432525970206197,1.2594359876091492,1.0562530991457801,1.2496072515731549
14,1.657680243886185,1.6622490152602887,1.0285404540396,1.2582795797817168,1.0337500277593845,1.2569979704518355
15,1.6512565621394657,1.6333285793093324,1.0237159580561523,1.25508121222713,1.0064774527577043,1.2537022603832129
16,1.6422865238224105,1.6467117701322977,1.0186116383719324,1.247349771685228,1.0250109907324987,1.2434015519746386
17,1.637003317525917,1.6425774436415608,1.018792953848181,1.2364207252935966,1.0192709214814746,1.246613052510123
18,1.6156066799052502,1.6154675906851093,0.9998785034328042,1.2314563537291638,0.9963451379355583,1.2382449070915922
19,1.6067309001356314,1.6086627843270775,0.9930164267345377,1.2274289460811632,0.9965259634128963,1.2242736438758501
20,1.594374599349519,1.6072249200962883,0.982925639619042,1.2228979183983923,0.9906422111369272,1.2331654104112668
21,1.5890202806892542,1.5906404165821222,0.978776434412772,1.2204876933215227,0.9826936060349449,1.2158936187056184
22,1.5853476642246764,1.571705857533535,0.9785391790808158,1.2136169696805432,0.9664880615154295,1.2104355956761892
23,1.5674843094446056,1.5920552049429362,0.965285217746814,1.2043981855207064,0.9911794150034889,1.2017515909125787
24,1.566087608983035,1.5790218913373146,0.9668455449247603,1.1984841284201384,0.9777492549810701,1.2025452745324783
25,1.5529507111966712,1.5596900407139582,0.9583192912573928,1.1892628425855587,0.9660963214763248,1.1871874412052503
26,1.5510581415051719,1.5474681940697532,0.9587979842679407,1.1845203121722452,0.955330272439782,1.184275862597327
27,1.5455081468678897,1.5215958968828653,0.954174596493738,1.1826670980918994,0.9347414650762355,1.1737088636132598
28,1.5306677680418326,1.5161082742323402,0.9432382718019554,1.174858991708132,0.9323750369193899,1.1674664812233613
29,1.5203506142811782,1.5178862261863155,0.9388326717673442,1.163035885460915,0.9279414582571001,1.1798895310809594
30,1.524050890918701,1.4972017832839761,0.9382980878011076,1.1715056049449335,0.9148280991966488,1.1647473687434013
31,1.5192395551398978,1.5072944892271785,0.9393044884469999,1.1598701335122914,0.9285121417341341,1.1575646964648298
32,1.519134745027092,1.490310612980646,0.9396875663288886,1.1588943560682048,0.9093901449601158,1.1618409361548097
33,1.50294348999782,1.5055580202859777,0.9261409402943528,1.1536050997737712,0.9298785357302382,1.1513589647890048
34,1.5024900967682158,1.496904201407469,0.9267586051298271,1.1514629830174616,0.926950030199444,1.139908335818589
35,1.5005570947111968,1.4968057702515871,0.925328152181489,1.1504578850720653,0.9245789791563995,1.1444535842378631
36,1.4926234148253001,1.4709580226708914,0.9190766207924419,1.147093590102293,0.9018190811381085,1.1382778892080292
37,1.4861801030503266,1.471754153266208,0.9138077756001397,1.144744655727733,0.9059402567284708,1.1316277910279864
38,1.4897622332761162,1.4860439182237815,0.9164381885682888,1.1466480907818053,0.9089276612601207,1.1542325158610598
39,1.4747335227468827,1.4711976283379185,0.9049426887203356,1.1395816642329324,0.9035265758519865,1.1353420960994167
40,1.4801983829518126,1.4878483903772048,0.9113927780063934,1.137611208853576,0.9096261527929598,1.1564444701635201
41,1.4724297171967746,1.4570648385823228,0.9065591033696551,1.1317412285276505,0.8880897127376258,1.1379502561256176
42,1.465143673488766,1.473438483613138,0.8987094808325602,1.1328683851985657,0.9063016858719687,1.1342735934348507
43,1.4608559938106553,1.4574842432528052,0.894054743545114,1.133602500265442,0.8872293230458981,1.1405098410963102
44,1.4532412125623084,1.4691411286364986,0.8891457888995042,1.1281908448968962,0.900243611053656,1.137795023563254
45,1.4535365732598589,1.44078526196589,0.8894216513896839,1.1282298439680416,0.8826098763988218,1.1163507756841091
46,1.4563622181454012,1.4469070400445516,0.8903014810853883,1.132121474891648,0.883616455411183,1.1265811672192494
47,1.4497323693717072,1.4753431306995508,0.888823969466754,1.1218168020804993,0.9178667145830984,1.1149528331428993
48,1.4474035995697732,1.4257123413431736,0.8874762410595254,1.1198547137664008,0.8692327634296344,1.1129591567370727
49,1.4350037784244492,1.4414835631392384,0.8779073968175514,1.114192761569355,0.8819451997525819,1.119076733143275
50,1.4475571248800523,1.4314698774851005,0.8893593159363509,1.1163956188487683,0.86890121953178,1.1251373118116657
51,1.4362740717284344,1.4247923411485803,0.8790854531987009,1.1143772334163986,0.8634708126765172,1.1226430562616305
52,1.4328275583747692,1.4263410534112508,0.8774648863499659,1.1107253475535301,0.875285878095008,1.102110342670033
53,1.4213208672551023,1.399089863737121,0.8666721719660258,1.1092973925261829,0.8468344284377936,1.1045108751486277
54,1.4212648495399285,1.423464593541531,0.8688160191323285,1.1048976604420382,0.8697918936155224,1.1073453992832707
55,1.427785804877864,1.406802515719683,0.8747442548364047,1.1060831002600124,0.858328492131852,1.0969480433081853
56,1.4196555440160739,1.4110527154598527,0.867106551029332,1.105097982064775,0.8539828300362325,1.11413976754851
57,1.4153024381712864,1.4216072304558207,0.8635955559206788,1.1034137638497636,0.8688029263538258,1.1056086084314884
58,1.4223035071519519,1.409183635056474,0.8720460836040346,1.100514848512583,0.8636809072762955,1.0910054581765911
59,1.4101690299593936,1.401712698335866,0.8628288433548195,1.094680372771059,0.848514036993489,1.1063973296234626
60,1.4130298530458392,1.3951007248336122,0.8637846871872127,1.0984903293676005,0.8480662953762608,1.0940688602796949
61,1.4092104065600397,1.4169528482069496,0.8611495627694351,1.096121687587534,0.8675250082298089,1.0988556822292677
62,1.401360538698012,1.402733121891968,0.8522347348389581,1.0982516065417,0.8574211163488963,1.0906240020999471
63,1.413095884822018,1.3961680076504481,0.8645196489749416,1.0971524741987624,0.8562700895180229,1.0797958337623654
64,1.4010776775700937,1.4051442155401215,0.8542877860392597,1.0935797816069706,0.8563474506594753,1.097593532036279
65,1.400572629705552,1.3669741303866145,0.8537292246452212,1.093686811663906,0.8213600059331373,1.0912282471438401
66,1.3952430530699484,1.3692917614492752,0.8479207496274206,1.0946446073783882,0.8254091931890896,1.0877651312879024
67,1.3962501113402621,1.369482698558851,0.8501904439781943,1.0921193309925206,0.8293781527922354,1.08020909847194
68,1.3951794595437057,1.3848859503978992,0.8479606611859718,1.0944375974870901,0.840666759958249,1.0884383791730603
69,1.3886647071619795,1.3949040738680891,0.8427781503527395,1.0917731165025757,0.8496135908911246,1.090580969593907
70,1.3933026641354294,1.381458248573405,0.8465032334580183,1.0935988591917505,0.840334629057018,1.0822472385777773
71,1.3855305082956881,1.3820880888072589,0.8410511380107214,1.0889587377803638,0.8440429614927932,1.0760902525814435
72,1.384367485731486,1.3750116099383085,0.8402339101204545,1.0882671526261622,0.8384338954307196,1.0731554258870715
73,1.3810490210918498,1.3741507234464165,0.8368255104711485,1.0884470213046502,0.8358492051030844,1.0766030329329368
74,1.3885164480713308,1.3785544743064706,0.8444472317455782,1.0881384306781765,0.8350836641460885,1.086941622368252
75,1.3802171546352335,1.3666231650432556,0.8372765097431901,1.0858812886456277,0.8290535259337826,1.0751392793564396
76,1.372141757217854,1.3808965628383725,0.8314518991838793,1.081379717800937,0.8411627664365842,1.0794675877986064
77,1.37322809267631,1.358290121983026,0.8314894879140364,1.0834772077551924,0.8225361990337153,1.0715078367986752
78,1.3742515209221071,1.3609860050314255,0.8330171371672574,1.0824687703558464,0.8244626196172401,1.0730467732171065
79,1.377949346103571,1.365177715552672,0.8362191522301053,1.083460386848814,0.8279076040018606,1.0745402242391164
80,1.3759167842276028,1.3804888040509842,0.837039679927666,1.077754206588596,0.848770389347586,1.0634368303167911
81,1.3665077100383,1.369903007536444,0.8257398750721548,1.0815356705204944,0.8309108041624986,1.077984406520392
82,1.3679329807821072,1.364309957236734,0.827404255575559,1.0810574512479665,0.8267798780939961,1.075060161470457
83,1.3692921332521633,1.3510894331768268,0.8299337110920146,1.0787168473814865,0.8151905953542877,1.0717976753038305
84,1.3676302234163107,1.3459484531679227,0.8293181598022049,1.0766241255964204,0.80590818970258,1.0800805176032409
85,1.3674077963636768,1.3540121462508923,0.8305898414757135,1.0736359108131892,0.818933398100256,1.0701574981212616
86,1.3633155235056156,1.3554972947098827,0.8244450005919298,1.0777410481295886,0.8150161246534522,1.0809623448903325
87,1.361719587055653,1.353547707768797,0.8258415973082767,1.0717559783183455,0.8124102727147459,1.0822748757955682
88,1.3631289326324934,1.3662513512691468,0.826754420616226,1.0727490248927034,0.8358379592194812,1.0608267877393096
89,1.355936213341148,1.3482764538462835,0.8193744286603859,1.0731235705126323,0.8135388613543437,1.0694751857801248
90,1.3485687729002866,1.3309542984907863,0.8124645998502223,1.0722083465302132,0.7970075365013749,1.0678935255713136
91,1.352852286780427,1.3279064158901914,0.8189175485021392,1.06786947670837,0.7927793969634835,1.0702540449058737
92,1.3567902722944631,1.3398323536829184,0.8211673421655578,1.0712458624904548,0.8070763325076977,1.0655120351842342
93,1.3469868799978282,1.321842571251265,0.8131036682659998,1.0677664241230145,0.793775569675988,1.0561340064492843
94,1.3513390328007764,1.3504396253869733,0.8170967858430181,1.0684844933715862,0.8124411584994266,1.0759969330925978
95,1.3474284768205749,1.345956239764017,0.8148450228576951,1.0651669081534514,0.8143971110800751,1.0631182546379
96,1.3456092407019313,1.3469144915806428,0.8123837886156802,1.0664509038720755,0.8189035578424694,1.0560218646326138
97,1.344949671236485,1.332357469860834,0.8138904587598123,1.0621184236377934,0.8053666240045132,1.0539816925088867
98,1.3439442904979142,1.344532377392281,0.8117747735801344,1.0643390347020534,0.8157448140719464,1.0575751298256504
99,1.349568854947851,1.334758161360981,0.8172840974649418,1.0645695148076995,0.8124343742623584,1.0446475691922747
100,1.3405483387069104,1.354281229372243,0.8096875585046406,1.0617215595443705,0.8205919396558791,1.0673785732902643
101,1.3347926222559552,1.3296074926398183,0.806657285598725,1.056270673466255,0.7980434344583796,1.0631281153391337
102,1.3361558191895688,1.3272810646595845,0.8083284760751019,1.0556546868614105,0.8011905335970507,1.0521810684950297
103,1.333560283752775,1.3169845028687979,0.804666055268363,1.057788456361646,0.7973353038079866,1.0392983956191375
104,1.3288482189785644,1.3303343585429301,0.8021764898252103,1.0533434599890976,0.8108240202183031,1.0390206786967415
105,1.327836610920765,1.321532786347484,0.8016386506715331,1.0523959216116239,0.8008344503304431,1.0413966727165775
106,1.3266645738750646,1.2945887184780063,0.8020347193269303,1.0492597109494266,0.7846682569339075,1.0198409197894671
107,1.3218407940075232,1.3255719499278615,0.7995113143396955,1.0446589541556677,0.8077531456947327,1.0356376121062358
108,1.322485657797807,1.2902836374199118,0.8016632136830298,1.041644890006815,0.7784406615008834,1.0236859528618005
109,1.318335820729441,1.2997767531689797,0.801099417969296,1.0344728067744973,0.788827387886193,1.0218987294280801
110,1.3202624448744267,1.2784319058174396,0.8023949268901965,1.0357350350590027,0.7725378575784559,1.011788097501711
111,1.312053898181798,1.295849494579184,0.797402716414127,1.0293023651544833,0.798152148609853,0.9953946928486569
112,1.3049015374711899,1.2983430639933085,0.7949309514263085,1.0199411699393406,0.7994513551469977,0.9977834040427026
113,1.2993524243172847,1.2895622970038698,0.7914117964329309,1.0158812548642653,0.7948742455994809,0.9893761020125323
114,1.2949352795179105,1.2809599064688646,0.791070096669102,1.0077303647236022,0.7854368225991271,0.9910461643269954
115,1.2888135771395193,1.270783353625363,0.7860810646790448,1.0054650206264293,0.7817567218919746,0.9780532553905749
116,1.2833020028821074,1.2581465549141395,0.7846771488772588,0.9972497078073045,0.7752014410518507,0.96589022397085
117,1.2793478139238164,1.2419867777187406,0.7839229525033707,0.9908497224234564,0.7648089775488577,0.9543556079609703
118,1.275855646599938,1.2194120453969213,0.7819129947623544,0.9878853027454256,0.7435002660250846,0.9518235541937006
119,1.2598921012873359,1.1960170435086461,0.7728615146013982,0.9740611769398121,0.7298338513337929,0.9323663868521916
120,1.2418503905116804,1.1875675921221727,0.7624081761713799,0.9588844280038503,0.7238084541363571,0.9275182678954292
121,1.2214610428124009,1.1446017497823437,0.7463334134031966,0.9502552595425947,0.6959502221518801,0.8973030566259195
122,1.1995145914940153,1.1277561133144467,0.7305718665920413,0.937885449146172,0.6796199340970461,0.8962723580935529
123,1.1789048906093138,1.1097498581609653,0.7133344997808413,0.9311407813343816,0.6656985725951559,0.8881025698803763
124,1.153873667993752,1.0821966257031637,0.6940340521935596,0.9196792301834136,0.6448585596646517,0.8746761327026454
125,1.1363079707392811,1.0763054810862505,0.6794562543056911,0.9137034314749398,0.6415437026560762,0.869523559817831
126,1.121424590197909,1.0538815981104175,0.6658699672577463,0.9111092465539132,0.6242091946360719,0.8593448050149525
127,1.11736725882986,1.0598220508972198,0.6655607006697581,0.9036131156877265,0.6282417175310259,0.8631606663911398
128,1.1028614640109407,1.0390912449086895,0.6536371893516674,0.8984485510452089,0.6137039577232972,0.8507745698208117
129,1.091834830572427,1.0537795582572922,0.6457639042214836,0.8921418525215321,0.6270958263398582,0.8533674571805328
130,1.0794144594608623,1.0353703171242283,0.6354559596457182,0.8879169991622554,0.6107689193414367,0.8492027930630982
131,1.0642678035084785,0.9927318747944505,0.6223954682179896,0.8837446693602968,0.5624801898588434,0.8605033668852945
132,1.059385150759552,1.0139730388426598,0.6195300138810039,0.8797102731941916,0.5968453156697842,0.834255441227032
133,1.0649740815365052,1.004808850302041,0.6260439918829999,0.877860183474973,0.5885471511660642,0.8325233991819484
134,1.047378201904139,0.9852259541285857,0.6114692380952258,0.8718179270422721,0.5702793071089127,0.8298932973665135
135,1.0494667734754712,0.9867107368835056,0.6135203887112376,0.8718927684785555,0.5712299634709613,0.8309615484175791
136,1.0372221323523942,0.9910404156637556,0.6039637791337557,0.8665167064942002,0.5737234426818731,0.8346339482387514
137,1.0292933263226154,0.9606056396515315,0.5962585625420553,0.8660695269982155,0.547177454158095,0.8268563676881426
138,1.0222891209258087,0.9736615254451301,0.589856501384077,0.8648652414615774,0.5604871103668031,0.8263488304979019
139,1.0199687744542982,0.9695543769661706,0.5917954332588939,0.8563466799684211,0.5544561990003549,0.8301963605953537
140,1.0109584468254007,0.9557218818946649,0.5820000891357103,0.8579167156956192,0.5439359973689527,0.8235717638758303
141,1.0082808496819489,0.9541607442247959,0.5806210299729289,0.8553196416443597,0.5483690242901558,0.8115834395849068
142,1.009210621081103,0.9611232105557245,0.5809861146228258,0.8564490121370261,0.5525838704850837,0.8170786795725349
143,0.9959504447611767,0.9215874660561103,0.5711311643503619,0.8496385591898385,0.5148322145589663,0.8135105034777226
144,0.9905606317879389,0.9136648261137591,0.5642693730874433,0.8525825182073995,0.5097039732371123,0.8079217069476615
145,0.9891340686909614,0.943043687416397,0.5659771992070742,0.8463137380032466,0.5356211687317332,0.8148450325918561
146,0.9868899234056675,0.9518679050543836,0.5650463020239272,0.8436872409893823,0.5431628218276128,0.8174101636382459
147,0.9750902518655327,0.9327927909734595,0.5543838816620599,0.8414127403183987,0.5314664144268018,0.8026527539464353
148,0.9627156167185165,0.9211461248288628,0.5415706891528567,0.8422898549479013,0.513563021249671,0.8151662076702555
149,0.9679126768216415,0.9152108064589609,0.5479205222120461,0.8399843088460293,0.5115054275357086,0.8074107595527446
