epoch,train_loss,val_loss,avg_train_node_loss,avg_train_edge_loss,avg_val_node_loss,avg_val_edge_loss
1,6.389442772128586,4.358723418403218,4.9478955711593855,2.883094406644031,3.36197053703643,1.9935057600035921
2,3.4164696447108516,2.87329289658379,2.537395636729757,1.7581480141912535,2.0658302648376874,1.6149252553022544
3,2.677191232430712,2.503464017205566,1.899195565128974,1.5559913284052005,1.7486954438322373,1.5095371635815569
4,2.3973897097471006,2.289161268536371,1.6577685073852944,1.479242407481213,1.564996008654587,1.4483305202185652
5,2.20422556153886,2.1179801475910742,1.4844460967415865,1.4395589324027451,1.3994721613312495,1.4370159716096542
6,2.0840191901590304,2.0385272120701448,1.3739053603824614,1.4202276610204845,1.3309162823298506,1.4152218651680546
7,2.008959680365585,1.9752542508467463,1.3064757501659046,1.4049678596656876,1.2736997595270172,1.4031089801369732
8,1.9584249751626535,1.939350678720547,1.2627013506959168,1.391447251007998,1.2451354330050126,1.388430489383581
9,1.9353031131023057,1.935723676936317,1.2402915095559406,1.3900232050688035,1.2426064314733025,1.3862344856935602
10,1.9142746204836056,1.8967294993291375,1.2229670665285381,1.382615108997996,1.2034016625799295,1.386655683508356
11,1.8918998031442154,1.8742553910226312,1.2051208151697304,1.3735579739503423,1.1820207096010673,1.3844693701230844
12,1.877377105702872,1.862224083820372,1.1934903611196601,1.3677734855834414,1.1785445920838655,1.3673589809705282
13,1.8497836943114958,1.850065070254202,1.1688562009233747,1.3618549867224814,1.1665066636473167,1.3671167991088546
14,1.8385778007007414,1.8534651635257342,1.1612061659073385,1.354743266930402,1.1729641697788966,1.3610019836261982
15,1.820523258254362,1.8352163966375452,1.1470604199530314,1.3469256785759902,1.1608039702622945,1.3488248618504473
16,1.8139165578653533,1.8358995718810394,1.1417356525217333,1.3443618125340733,1.1634002104970336,1.344998725270497
17,1.8006025500380527,1.8023249597949835,1.1331474894249782,1.3349101202141853,1.1303772330284119,1.3438954517131543
18,1.7888215559144174,1.8179772794246674,1.12213883949333,1.333365436118406,1.1499378676632888,1.3360788214752692
19,1.7929096768131079,1.7967620578430992,1.1298090450604825,1.32620126297397,1.1302098157524152,1.3331044773564085
20,1.7714289580875018,1.7792695205630238,1.1102256196818248,1.322406676760756,1.119024580671587,1.3204898875178273
21,1.7729048141751103,1.7814454117804084,1.1128558895356182,1.3200978461418977,1.1189362231556697,1.325018383391941
22,1.759601538953433,1.762532734461413,1.1017952890140092,1.315612496691163,1.103284458736427,1.3184965589574276
23,1.7526666294840276,1.7372054666963241,1.097169409153417,1.3109944390926782,1.0764720273836879,1.321466885450232
24,1.7532562610957334,1.744388858780606,1.0981091697382501,1.3102941837395796,1.0869750629627069,1.3148275982332593
25,1.7402505411407538,1.7563837866746743,1.086892329453663,1.3067164281430592,1.1016707358924487,1.309426110436898
26,1.7401305893989492,1.7457107073478115,1.08658023329107,1.307100712848236,1.0852874826838952,1.3208464452328572
27,1.7378617548122877,1.7282597900346945,1.0876630726309908,1.3003973623133678,1.07531188587651,1.3058958055863854
