Model Size,Task,Classifier,Seed,C,kernel,colsample_bytree,learning_rate,max_depth,n_estimators,num_leaves,reg_alpha,reg_lambda,subsample,gamma
large_multitask_mask_15,genus,LGBM,0,,,0.6423630428751168,0.0500685766747399,19.0,559.0,134.0,0.23358825194833557,0.5073432032394334,0.607515920174542,
large_multitask_mask_15,genus,LGBM,1,,,0.7791920725681672,0.20787049901879373,19.0,648.0,123.0,0.03133737331985318,6.060741222490683,0.7391063438982026,
large_multitask_mask_15,genus,LGBM,2,,,0.9849838287883929,0.09030638737802707,16.0,941.0,98.0,0.04877057553591605,4.341162910051525,0.8369985451146403,
large_multitask_mask_15,species,SVM,0,0.44103656679709824,linear,,,,,,,,,
large_multitask_mask_15,species,SVM,1,2.2321849928717583,linear,,,,,,,,,
large_multitask_mask_15,species,SVM,2,0.2666119111216874,linear,,,,,,,,,
large_multitask_mask_15,species,LGBM,0,,,0.9512773885388708,0.05659486115229478,5.0,301.0,147.0,0.013108813258313513,0.0705376339063223,0.6480786244852675,
large_multitask_mask_15,species,LGBM,1,,,0.6888498190141499,0.012834169698744222,11.0,877.0,146.0,0.07300053042915261,0.02455193447436324,0.6077467831481188,
large_multitask_mask_15,species,LGBM,2,,,0.9849838287883929,0.09030638737802707,16.0,941.0,98.0,0.04877057553591605,4.341162910051525,0.8369985451146403,
large_multitask_mask_15,immunogenicity,SVM,0,0.5301709347576824,linear,,,,,,,,,
large_multitask_mask_15,immunogenicity,SVM,1,24.580300161477634,rbf,,,,,,,,,0.00012082666253305468
large_multitask_mask_15,immunogenicity,SVM,2,1.275466815572557,rbf,,,,,,,,,0.003867464027059848
large_multitask_mask_15,immunogenicity,LGBM,0,,,0.9567092003128319,0.26512259742974303,15.0,805.0,59.0,0.38608662714605446,0.5059803874660432,0.9702386553170644,
large_multitask_mask_15,immunogenicity,LGBM,1,,,0.8143585623662046,0.09561040970689902,11.0,614.0,96.0,0.012285817917393638,4.460426911895981,0.8163152758403859,
large_multitask_mask_15,immunogenicity,LGBM,2,,,0.8347187912000413,0.11565496320882328,11.0,645.0,78.0,0.16669535445395142,0.03395892008889068,0.9878529623307171,
large_multitask_mask_15,link,SVM,0,0.5301709347576824,linear,,,,,,,,,
large_multitask_mask_15,link,SVM,1,37.137282635707706,rbf,,,,,,,,,0.002352959348061621
large_multitask_mask_15,link,SVM,2,1.275466815572557,rbf,,,,,,,,,0.003867464027059848
large_multitask_mask_15,link,LGBM,0,,,0.718456079008858,0.014975289856365856,7.0,674.0,143.0,0.044716356807505624,0.49609699890114284,0.946041024522154,
large_multitask_mask_15,link,LGBM,1,,,0.8143585623662046,0.09561040970689902,11.0,614.0,96.0,0.012285817917393638,4.460426911895981,0.8163152758403859,
large_multitask_mask_15,link,LGBM,2,,,0.9069953039201313,0.22428038991112134,12.0,533.0,102.0,0.7807787581942088,0.10610474345425769,0.7526771763362244,
