Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
ss_multitask_mask_35,class,LGBM_HPO,Macro-Recall,0.22554070594376666,0.014108091411005896,35
ss_multitask_mask_35,order,SVM_HPO,Accuracy,0.3503808487486398,0.051900935876874076,35
ss_multitask_mask_35,order,SVM_HPO,Macro-F1,0.17701495433348394,0.019563413731480718,35
ss_multitask_mask_35,order,SVM_HPO,Macro-Precision,0.22015406789434952,0.024434181041348393,35
ss_multitask_mask_35,order,SVM_HPO,Macro-Recall,0.2047854864216322,0.015507744743277558,35
ss_multitask_mask_35,order,LGBM_HPO,Accuracy,0.41204207471889737,0.01111465610884626,35
ss_multitask_mask_35,order,LGBM_HPO,Macro-F1,0.1866723081794993,0.011525171653284365,35
ss_multitask_mask_35,order,LGBM_HPO,Macro-Precision,0.21839903494429222,0.01351955505655107,35
ss_multitask_mask_35,order,LGBM_HPO,Macro-Recall,0.19224371031613696,0.013602303513261764,35
ss_multitask_mask_35,family,SVM_HPO,Accuracy,0.28545520493289805,0.07152257084253305,35
ss_multitask_mask_35,family,SVM_HPO,Macro-F1,0.10638833347690924,0.005103053075961163,35
ss_multitask_mask_35,family,SVM_HPO,Macro-Precision,0.13882684897634082,0.01081252415368514,35
ss_multitask_mask_35,family,SVM_HPO,Macro-Recall,0.12048764330292938,0.00684096318461993,35
ss_multitask_mask_35,family,LGBM_HPO,Accuracy,0.39027928908233583,0.008452071235205695,35
ss_multitask_mask_35,family,LGBM_HPO,Macro-F1,0.13579222586964293,0.002693223430608264,35
ss_multitask_mask_35,family,LGBM_HPO,Macro-Precision,0.15429291874188658,0.006697129678274346,35
ss_multitask_mask_35,family,LGBM_HPO,Macro-Recall,0.14615815833170587,0.0021788182834457247,35
ss_multitask_mask_35,genus,SVM_HPO,Accuracy,0.27348567283278924,0.05969248190691538,35
ss_multitask_mask_35,genus,SVM_HPO,Macro-F1,0.10547178876404985,0.01404576319693778,35
ss_multitask_mask_35,genus,SVM_HPO,Macro-Precision,0.13309911309218497,0.01652483435052824,35
ss_multitask_mask_35,genus,SVM_HPO,Macro-Recall,0.11016615358970165,0.013065820057366648,35
ss_multitask_mask_35,genus,LGBM_HPO,Accuracy,0.2927094668117519,0.02726869224405152,35
ss_multitask_mask_35,genus,LGBM_HPO,Macro-F1,0.1043320719451886,0.005844131142606787,35
ss_multitask_mask_35,genus,LGBM_HPO,Macro-Precision,0.12554437956460077,0.007694063330412879,35
ss_multitask_mask_35,genus,LGBM_HPO,Macro-Recall,0.11048406037631998,0.007915969245543641,35
ss_multitask_mask_35,species,SVM_HPO,Accuracy,0.23104824084149436,0.051227366207508326,35
ss_multitask_mask_35,species,SVM_HPO,Macro-F1,0.08386905129632156,0.007280848883952534,35
ss_multitask_mask_35,species,SVM_HPO,Macro-Precision,0.10350447222893257,0.010498286764044518,35
ss_multitask_mask_35,species,SVM_HPO,Macro-Recall,0.08684058949436772,0.005319384083257514,35
ss_multitask_mask_35,species,LGBM_HPO,Accuracy,0.28037722161770035,0.00771991173514429,35
ss_multitask_mask_35,species,LGBM_HPO,Macro-F1,0.0788714838991376,0.004381989450159522,35
ss_multitask_mask_35,species,LGBM_HPO,Macro-Precision,0.09030755989706885,0.005187523655946846,35
ss_multitask_mask_35,species,LGBM_HPO,Macro-Recall,0.08569037715705478,0.0045108752451042036,35
ss_multitask_mask_35,immunogenicity,SVM_HPO,Accuracy,0.8919540229885058,0.00398172599441122,35
ss_multitask_mask_35,immunogenicity,SVM_HPO,Macro-F1,0.7860918915870428,0.0007454722573887382,35
ss_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Precision,0.7716815198486753,0.008328118766636349,35
ss_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Recall,0.8043333333333335,0.009814954576223648,35
ss_multitask_mask_35,immunogenicity,SVM_HPO,AUPRC,0.7171960123669061,0.0012060441795497237,35
ss_multitask_mask_35,immunogenicity,LGBM_HPO,Accuracy,0.8919540229885058,0.017355941230507505,35
ss_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-F1,0.7749536273747815,0.029624997250107452,35
ss_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Precision,0.7741781443013792,0.03744450070805791,35
ss_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Recall,0.7763333333333332,0.021733231083604008,35
ss_multitask_mask_35,immunogenicity,LGBM_HPO,AUPRC,0.6724353552215211,0.02639503012493779,35
ss_multitask_mask_35,link,SVM_HPO,Accuracy,0.9457070707070706,0.003942549241413135,35
ss_multitask_mask_35,link,SVM_HPO,Macro-F1,0.8398946197537529,0.021905223765622713,35
ss_multitask_mask_35,link,SVM_HPO,Macro-Precision,0.7952048258867928,0.014978710651648318,35
ss_multitask_mask_35,link,SVM_HPO,Macro-Recall,0.9554336497732724,0.007981848794581988,35
ss_multitask_mask_35,link,LGBM_HPO,Accuracy,0.9741161616161617,0.0010934664189197127,35
ss_multitask_mask_35,link,LGBM_HPO,Macro-F1,0.931884416190958,0.0033533578792910874,35
ss_multitask_mask_35,link,LGBM_HPO,Macro-Precision,0.9105754275906781,0.003303625902072762,35
ss_multitask_mask_35,link,LGBM_HPO,Macro-Recall,0.9565507188148699,0.0022125827385382916,35
small_multitask_mask_35,domain,SVM_HPO,Accuracy,0.8454842219804135,0.07730385305293316,35
small_multitask_mask_35,domain,SVM_HPO,Macro-F1,0.4970938722268578,0.028183662436683302,35
small_multitask_mask_35,domain,SVM_HPO,Macro-Precision,0.4979921051890665,0.021737123836164194,35
small_multitask_mask_35,domain,SVM_HPO,Macro-Recall,0.5375230280904387,0.046439387742734844,35
small_multitask_mask_35,domain,LGBM_HPO,Accuracy,0.9488574537540805,0.0010881392818281044,35
small_multitask_mask_35,domain,LGBM_HPO,Macro-F1,0.6133292572428548,0.10167503131716528,35
small_multitask_mask_35,domain,LGBM_HPO,Macro-Precision,0.8893296115975399,0.14043217854472048,35
small_multitask_mask_35,domain,LGBM_HPO,Macro-Recall,0.6065489564686072,0.0980178314910328,35
small_multitask_mask_35,kingdom,SVM_HPO,Accuracy,0.8048603554588322,0.07777214959155448,35
small_multitask_mask_35,kingdom,SVM_HPO,Macro-F1,0.4835659212826166,0.05628017031713147,35
small_multitask_mask_35,kingdom,SVM_HPO,Macro-Precision,0.5003338101252637,0.06186591076283887,35
small_multitask_mask_35,kingdom,SVM_HPO,Macro-Recall,0.5361529503870323,0.1449329027991918,35
small_multitask_mask_35,kingdom,LGBM_HPO,Accuracy,0.9111352919840406,0.009506958594182933,35
small_multitask_mask_35,kingdom,LGBM_HPO,Macro-F1,0.6404510187588789,0.07543986393273831,35
small_multitask_mask_35,kingdom,LGBM_HPO,Macro-Precision,0.7483266137658271,0.06918752280812371,35
small_multitask_mask_35,kingdom,LGBM_HPO,Macro-Recall,0.6260397209658756,0.07256603358802233,35
small_multitask_mask_35,phylum,SVM_HPO,Accuracy,0.7783822996010157,0.03617688107302629,35
small_multitask_mask_35,phylum,SVM_HPO,Macro-F1,0.4069069730425328,0.030342208140222354,35
small_multitask_mask_35,phylum,SVM_HPO,Macro-Precision,0.42222687558578526,0.04513532684753617,35
small_multitask_mask_35,phylum,SVM_HPO,Macro-Recall,0.4320971594907727,0.014254061559931567,35
small_multitask_mask_35,phylum,LGBM_HPO,Accuracy,0.8520130576713819,0.01646653531057843,35
small_multitask_mask_35,phylum,LGBM_HPO,Macro-F1,0.39546211014110616,0.013232101521764095,35
small_multitask_mask_35,phylum,LGBM_HPO,Macro-Precision,0.4578565839216746,0.04389642599578912,35
small_multitask_mask_35,phylum,LGBM_HPO,Macro-Recall,0.4080650861029759,0.003832313124450373,35
small_multitask_mask_35,class,SVM_HPO,Accuracy,0.5738121146173376,0.05344451589735847,35
small_multitask_mask_35,class,SVM_HPO,Macro-F1,0.3150886423883981,0.02342713068643118,35
small_multitask_mask_35,class,SVM_HPO,Macro-Precision,0.34437325193532287,0.03585305265803023,35
small_multitask_mask_35,class,SVM_HPO,Macro-Recall,0.3186414623990519,0.020991035889230115,35
small_multitask_mask_35,class,LGBM_HPO,Accuracy,0.7036634022488212,0.01298188623008578,35
small_multitask_mask_35,class,LGBM_HPO,Macro-F1,0.3324294753564871,0.009685931593741244,35
small_multitask_mask_35,class,LGBM_HPO,Macro-Precision,0.4021994026990314,0.039835380059274283,35
small_multitask_mask_35,class,LGBM_HPO,Macro-Recall,0.32793959342248397,0.012670873562764409,35
small_multitask_mask_35,order,SVM_HPO,Accuracy,0.357272397533551,0.02697034667395183,35
small_multitask_mask_35,order,SVM_HPO,Macro-F1,0.2295513698338307,0.015419599617696253,35
small_multitask_mask_35,order,SVM_HPO,Macro-Precision,0.2654982523709151,0.01982872063907525,35
small_multitask_mask_35,order,SVM_HPO,Macro-Recall,0.254254963201172,0.016896130705483355,35
small_multitask_mask_35,order,LGBM_HPO,Accuracy,0.4410591222343126,0.018121140365319994,35
small_multitask_mask_35,order,LGBM_HPO,Macro-F1,0.23604090162766153,0.019913754044967223,35
small_multitask_mask_35,order,LGBM_HPO,Macro-Precision,0.26496549130964636,0.02041779136554731,35
small_multitask_mask_35,order,LGBM_HPO,Macro-Recall,0.25880339986736245,0.02149316383194347,35
small_multitask_mask_35,family,SVM_HPO,Accuracy,0.32825535001813566,0.004119628832644397,35
small_multitask_mask_35,family,SVM_HPO,Macro-F1,0.18256849164573588,0.0028878931753909057,35
small_multitask_mask_35,family,SVM_HPO,Macro-Precision,0.20960238040650755,0.00368088183153639,35
small_multitask_mask_35,family,SVM_HPO,Macro-Recall,0.20247465831365377,0.005186764015858576,35
small_multitask_mask_35,family,LGBM_HPO,Accuracy,0.39463184620964814,0.003141187536396246,35
small_multitask_mask_35,family,LGBM_HPO,Macro-F1,0.17838921733160382,0.007547263193420893,35
small_multitask_mask_35,family,LGBM_HPO,Macro-Precision,0.20006044355152686,0.010187979154485396,35
small_multitask_mask_35,family,LGBM_HPO,Macro-Recall,0.1962901212383644,0.005316645659442028,35
small_multitask_mask_35,genus,SVM_HPO,Accuracy,0.28472977874501265,0.010110525835884166,35
small_multitask_mask_35,genus,SVM_HPO,Macro-F1,0.1310078722186964,0.009212208055745005,35
small_multitask_mask_35,genus,SVM_HPO,Macro-Precision,0.1549706715811514,0.016373700762748848,35
small_multitask_mask_35,genus,SVM_HPO,Macro-Recall,0.13684700552191673,0.00790616996118689,35
small_multitask_mask_35,genus,LGBM_HPO,Accuracy,0.32462821907870876,0.02122104095220904,35
small_multitask_mask_35,genus,LGBM_HPO,Macro-F1,0.12114006424847097,0.012966037942193677,35
small_multitask_mask_35,genus,LGBM_HPO,Macro-Precision,0.14172536856646833,0.012050039590101357,35
small_multitask_mask_35,genus,LGBM_HPO,Macro-Recall,0.13764152625034762,0.013143559768117699,35
small_multitask_mask_35,species,SVM_HPO,Accuracy,0.24737033006891548,0.011986007719882716,35
small_multitask_mask_35,species,SVM_HPO,Macro-F1,0.11964031071651882,0.0013018087026341015,35
small_multitask_mask_35,species,SVM_HPO,Macro-Precision,0.14246295462170566,0.0012991118407427477,35
small_multitask_mask_35,species,SVM_HPO,Macro-Recall,0.1275661268705894,0.0003839121711613642,35
small_multitask_mask_35,species,LGBM_HPO,Accuracy,0.31664853101196955,0.001884712521837722,35
small_multitask_mask_35,species,LGBM_HPO,Macro-F1,0.10782730175806925,0.0037407467368906866,35
small_multitask_mask_35,species,LGBM_HPO,Macro-Precision,0.11925206829119478,0.00590139929667591,35
small_multitask_mask_35,species,LGBM_HPO,Macro-Recall,0.1165870330313798,0.0021362985133150905,35
small_multitask_mask_35,immunogenicity,SVM_HPO,Accuracy,0.9149425287356322,0.01592690397764482,35
small_multitask_mask_35,immunogenicity,SVM_HPO,Macro-F1,0.8323639815432969,0.019747671713458845,35
small_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Precision,0.8177700924648255,0.03327524967194769,35
small_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Recall,0.8526666666666666,0.0028867513459481953,35
small_multitask_mask_35,immunogenicity,SVM_HPO,AUPRC,0.6942651171914495,0.08056185280870548,35
small_multitask_mask_35,immunogenicity,LGBM_HPO,Accuracy,0.9264367816091954,0.010534656770013447,35
small_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-F1,0.8473123061351094,0.023289276081710317,35
small_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Precision,0.8426016385048642,0.020012546196450126,35
small_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Recall,0.8523333333333333,0.027024680078279087,35
small_multitask_mask_35,immunogenicity,LGBM_HPO,AUPRC,0.7006948734814662,0.03192159364096236,35
small_multitask_mask_35,link,SVM_HPO,Accuracy,0.9728535353535355,0.009718942120164538,35
small_multitask_mask_35,link,SVM_HPO,Macro-F1,0.9030827097103172,0.006951949206344452,35
small_multitask_mask_35,link,SVM_HPO,Macro-Precision,0.8662295761311282,0.009286304706311423,35
small_multitask_mask_35,link,SVM_HPO,Macro-Recall,0.957555153781569,0.0064899299514921205,35
small_multitask_mask_35,link,LGBM_HPO,Accuracy,0.9760101010101011,0.003942549241413135,35
small_multitask_mask_35,link,LGBM_HPO,Macro-F1,0.904028943744561,0.014267868328735712,35
small_multitask_mask_35,link,LGBM_HPO,Macro-Precision,0.8796232733533463,0.020828752292428216,35
small_multitask_mask_35,link,LGBM_HPO,Macro-Recall,0.9359664982306491,0.0024452673631446195,35
medium_multitask_mask_35,domain,SVM_HPO,Accuracy,0.9336235038084876,0.00652883569096846,35
medium_multitask_mask_35,domain,SVM_HPO,Macro-F1,0.7581212893279251,0.013318935787452173,35
medium_multitask_mask_35,domain,SVM_HPO,Macro-Precision,0.7625840015094085,0.01878607249419306,35
medium_multitask_mask_35,domain,SVM_HPO,Macro-Recall,0.7654994502889559,0.03732015643223941,35
medium_multitask_mask_35,domain,LGBM_HPO,Accuracy,0.9466811751904244,0.002878945931517547,35
medium_multitask_mask_35,domain,LGBM_HPO,Macro-F1,0.647715623425391,0.009483986978396561,35
medium_multitask_mask_35,domain,LGBM_HPO,Macro-Precision,0.6860758986742846,0.09247913347753121,35
medium_multitask_mask_35,domain,LGBM_HPO,Macro-Recall,0.6557205199571675,0.006149369461755386,35
medium_multitask_mask_35,kingdom,SVM_HPO,Accuracy,0.9100471527022126,0.014813621948975068,35
medium_multitask_mask_35,kingdom,SVM_HPO,Macro-F1,0.6375258953709132,0.03980663475776131,35
medium_multitask_mask_35,kingdom,SVM_HPO,Macro-Precision,0.6218995944598052,0.03488151873836254,35
medium_multitask_mask_35,kingdom,SVM_HPO,Macro-Recall,0.7279021079973206,0.006658713118939807,35
medium_multitask_mask_35,kingdom,LGBM_HPO,Accuracy,0.9347116430903156,0.0028789459315175054,35
medium_multitask_mask_35,kingdom,LGBM_HPO,Macro-F1,0.6979928712424837,0.008689966502125845,35
medium_multitask_mask_35,kingdom,LGBM_HPO,Macro-Precision,0.7786044163299216,0.0829468311834369,35
medium_multitask_mask_35,kingdom,LGBM_HPO,Macro-Recall,0.6984123535750183,0.003535798370850304,35
medium_multitask_mask_35,phylum,SVM_HPO,Accuracy,0.8382299601015597,0.020424966594560858,35
medium_multitask_mask_35,phylum,SVM_HPO,Macro-F1,0.44326275691188854,0.0024762883257834585,35
medium_multitask_mask_35,phylum,SVM_HPO,Macro-Precision,0.4652212231774588,0.000903488779620278,35
medium_multitask_mask_35,phylum,SVM_HPO,Macro-Recall,0.4869553235835375,0.009198193986304053,35
medium_multitask_mask_35,phylum,LGBM_HPO,Accuracy,0.8781284004352558,0.006795427636995005,35
medium_multitask_mask_35,phylum,LGBM_HPO,Macro-F1,0.48182637562775216,0.028860500204230966,35
medium_multitask_mask_35,phylum,LGBM_HPO,Macro-Precision,0.5523467699953212,0.014879062452210292,35
medium_multitask_mask_35,phylum,LGBM_HPO,Macro-Recall,0.48577339122639057,0.04436732780001952,35
medium_multitask_mask_35,class,SVM_HPO,Accuracy,0.6916938701487124,0.0348261239494527,35
medium_multitask_mask_35,class,SVM_HPO,Macro-F1,0.3721293438217312,0.013075342634591926,35
medium_multitask_mask_35,class,SVM_HPO,Macro-Precision,0.40764999759829984,0.025474545361711735,35
medium_multitask_mask_35,class,SVM_HPO,Macro-Recall,0.38643874090691144,0.008539810032354213,35
medium_multitask_mask_35,class,LGBM_HPO,Accuracy,0.7247007616974973,0.0049864806256320286,35
medium_multitask_mask_35,class,LGBM_HPO,Macro-F1,0.3990319771428421,0.03386241256368097,35
medium_multitask_mask_35,class,LGBM_HPO,Macro-Precision,0.49498082063947124,0.043380726686227694,35
medium_multitask_mask_35,class,LGBM_HPO,Macro-Recall,0.3831474324702529,0.027744752484230976,35
medium_multitask_mask_35,order,SVM_HPO,Accuracy,0.43670656510700034,0.032831045373605004,35
medium_multitask_mask_35,order,SVM_HPO,Macro-F1,0.27391029286820084,0.02986281770933995,35
medium_multitask_mask_35,order,SVM_HPO,Macro-Precision,0.30848302718196813,0.020501412544705385,35
medium_multitask_mask_35,order,SVM_HPO,Macro-Recall,0.29617646253050234,0.02219132301640166,35
medium_multitask_mask_35,order,LGBM_HPO,Accuracy,0.47841857091040985,0.01935338639383982,35
medium_multitask_mask_35,order,LGBM_HPO,Macro-F1,0.25766319138628296,0.0023724057261284904,35
medium_multitask_mask_35,order,LGBM_HPO,Macro-Precision,0.2980676053490117,0.012586165173558279,35
medium_multitask_mask_35,order,LGBM_HPO,Macro-Recall,0.26121725651889055,0.0030204377778828306,35
medium_multitask_mask_35,family,SVM_HPO,Accuracy,0.39825897714907504,0.020731837740215073,35
medium_multitask_mask_35,family,SVM_HPO,Macro-F1,0.22490582501585277,0.00931873929047405,35
medium_multitask_mask_35,family,SVM_HPO,Macro-Precision,0.24894420168214607,0.009218825224923854,35
medium_multitask_mask_35,family,SVM_HPO,Macro-Recall,0.24837891748304353,0.011623418851915599,35
medium_multitask_mask_35,family,LGBM_HPO,Accuracy,0.4269133115705477,0.013821225160143382,35
medium_multitask_mask_35,family,LGBM_HPO,Macro-F1,0.20305101603690337,0.004389319999759354,35
medium_multitask_mask_35,family,LGBM_HPO,Macro-Precision,0.22387780135807936,0.005052639891374333,35
medium_multitask_mask_35,family,LGBM_HPO,Macro-Recall,0.2115672033797873,0.006564932042911998,35
medium_multitask_mask_35,genus,SVM_HPO,Accuracy,0.36779107725788895,0.0018847125218377223,35
medium_multitask_mask_35,genus,SVM_HPO,Macro-F1,0.18597454330698715,0.002442610993363704,35
medium_multitask_mask_35,genus,SVM_HPO,Macro-Precision,0.2060638063311561,0.0023643285841280413,35
medium_multitask_mask_35,genus,SVM_HPO,Macro-Recall,0.20069645333326816,0.0024544402058570723,35
medium_multitask_mask_35,genus,LGBM_HPO,Accuracy,0.3779470438882844,0.025058723901945402,35
medium_multitask_mask_35,genus,LGBM_HPO,Macro-F1,0.16332767102870008,0.009994853986296832,35
medium_multitask_mask_35,genus,LGBM_HPO,Macro-Precision,0.18484734555251328,0.010700362246343971,35
medium_multitask_mask_35,genus,LGBM_HPO,Macro-Recall,0.17168908467471647,0.012403948919575178,35
medium_multitask_mask_35,species,SVM_HPO,Accuracy,0.3347841857091041,0.0012564750145584922,35
medium_multitask_mask_35,species,SVM_HPO,Macro-F1,0.16880976721630567,0.014660696964742745,35
medium_multitask_mask_35,species,SVM_HPO,Macro-Precision,0.17613297868128588,0.01307266918395283,35
medium_multitask_mask_35,species,SVM_HPO,Macro-Recall,0.18342406942279055,0.01552028781698781,35
medium_multitask_mask_35,species,LGBM_HPO,Accuracy,0.3355096118969895,0.010110525835884185,35
medium_multitask_mask_35,species,LGBM_HPO,Macro-F1,0.12681677460793425,0.01634120895218814,35
medium_multitask_mask_35,species,LGBM_HPO,Macro-Precision,0.13701688771108592,0.011757418518943689,35
medium_multitask_mask_35,species,LGBM_HPO,Macro-Recall,0.1325173748503068,0.01911358502018128,35
medium_multitask_mask_35,immunogenicity,SVM_HPO,Accuracy,0.9448275862068966,0.01824656076596273,35
medium_multitask_mask_35,immunogenicity,SVM_HPO,Macro-F1,0.8931288229099547,0.033605113436073246,35
medium_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Precision,0.8674362428143287,0.034851679622587874,35
medium_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Recall,0.9259999999999998,0.03119294792096441,35
medium_multitask_mask_35,immunogenicity,SVM_HPO,AUPRC,0.8221353593688513,0.03252804920412206,35
medium_multitask_mask_35,immunogenicity,LGBM_HPO,Accuracy,0.960919540229885,0.00398172599441122,35
medium_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-F1,0.921562772127387,0.00881287845703878,35
medium_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Precision,0.9036222577284413,0.004609731873998871,35
medium_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Recall,0.9423333333333334,0.014433756729740658,35
medium_multitask_mask_35,immunogenicity,LGBM_HPO,AUPRC,0.8088469774965324,0.05121407759802731,35
medium_multitask_mask_35,link,SVM_HPO,Accuracy,0.9848484848484849,0.0032803992567592664,35
medium_multitask_mask_35,link,SVM_HPO,Macro-F1,0.932355280499677,0.012476353633033403,35
medium_multitask_mask_35,link,SVM_HPO,Macro-Precision,0.8973317720539411,0.017597735785602992,35
medium_multitask_mask_35,link,SVM_HPO,Macro-Recall,0.9849205981281454,0.0013821949217780218,35
medium_multitask_mask_35,link,LGBM_HPO,Accuracy,0.985479797979798,0.0010934664189197127,35
medium_multitask_mask_35,link,LGBM_HPO,Macro-F1,0.9412933508806605,0.007369598261035615,35
medium_multitask_mask_35,link,LGBM_HPO,Macro-Precision,0.9086775369608621,0.009611433726428338,35
medium_multitask_mask_35,link,LGBM_HPO,Macro-Recall,0.9859688161574954,0.0016313733888381234,35
large_multitask_mask_35,domain,SVM_HPO,Accuracy,0.920203119332608,0.007719911735144265,35
large_multitask_mask_35,domain,SVM_HPO,Macro-F1,0.7387365520232193,0.023629706943064394,35
large_multitask_mask_35,domain,SVM_HPO,Macro-Precision,0.7341508580480168,0.03142779332165449,35
large_multitask_mask_35,domain,SVM_HPO,Macro-Recall,0.7504137137578984,0.015385071774486735,35
large_multitask_mask_35,domain,LGBM_HPO,Accuracy,0.9430540442509975,0.0038214195694061663,35
large_multitask_mask_35,domain,LGBM_HPO,Macro-F1,0.6741277723118574,0.004019256646750004,35
large_multitask_mask_35,domain,LGBM_HPO,Macro-Precision,0.780336915542239,0.06744441764025895,35
large_multitask_mask_35,domain,LGBM_HPO,Macro-Recall,0.6670393053614196,0.0016965626011035007,35
large_multitask_mask_35,kingdom,SVM_HPO,Accuracy,0.902430177729416,0.017489392022112676,35
large_multitask_mask_35,kingdom,SVM_HPO,Macro-F1,0.6695858710111232,0.08297994129830936,35
large_multitask_mask_35,kingdom,SVM_HPO,Macro-Precision,0.6569159356772395,0.08754059406696431,35
large_multitask_mask_35,kingdom,SVM_HPO,Macro-Recall,0.7419373898444319,0.03332450458848309,35
large_multitask_mask_35,kingdom,LGBM_HPO,Accuracy,0.937613347841857,0.00125647501455846,35
large_multitask_mask_35,kingdom,LGBM_HPO,Macro-F1,0.6985862930791743,0.0005339843392310232,35
large_multitask_mask_35,kingdom,LGBM_HPO,Macro-Precision,0.8254544408976443,0.00027339602370996636,35
large_multitask_mask_35,kingdom,LGBM_HPO,Macro-Recall,0.699786106809007,0.0008355525540172157,35
large_multitask_mask_35,phylum,SVM_HPO,Accuracy,0.8414943779470438,0.0033243204170880555,35
large_multitask_mask_35,phylum,SVM_HPO,Macro-F1,0.49333063993822784,0.0807392935605093,35
large_multitask_mask_35,phylum,SVM_HPO,Macro-Precision,0.5045096216828541,0.10156975046871063,35
large_multitask_mask_35,phylum,SVM_HPO,Macro-Recall,0.5046188237106897,0.07124341402161576,35
large_multitask_mask_35,phylum,LGBM_HPO,Accuracy,0.8755894087776569,0.005367663615142819,35
large_multitask_mask_35,phylum,LGBM_HPO,Macro-F1,0.4385444240017183,0.020371420575629184,35
large_multitask_mask_35,phylum,LGBM_HPO,Macro-Precision,0.49556882452477446,0.01212907723073184,35
large_multitask_mask_35,phylum,LGBM_HPO,Macro-Recall,0.4392239441720583,0.024580220870992053,35
large_multitask_mask_35,class,SVM_HPO,Accuracy,0.6935074356184258,0.007245188377017863,35
large_multitask_mask_35,class,SVM_HPO,Macro-F1,0.3971534976969578,0.00848701728466636,35
large_multitask_mask_35,class,SVM_HPO,Macro-Precision,0.4554266367772766,0.014550288750949067,35
large_multitask_mask_35,class,SVM_HPO,Macro-Recall,0.3993148829390802,0.005097819244804435,35
