Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
ss_multitask_mask_55,domain,SVM_HPO,Accuracy,0.7725788900979325,0.05466749374137306,55
ss_multitask_mask_55,domain,SVM_HPO,Macro-F1,0.5395453229672479,0.10248622093949068,55
ss_multitask_mask_55,domain,SVM_HPO,Macro-Precision,0.544718435780895,0.09255976178904347,55
ss_multitask_mask_55,domain,SVM_HPO,Macro-Recall,0.6501182057554132,0.11049723103370757,55
ss_multitask_mask_55,domain,LGBM_HPO,Accuracy,0.906057308668843,0.010284691243204799,55
ss_multitask_mask_55,domain,LGBM_HPO,Macro-F1,0.6195530928796639,0.007333692344789077,55
ss_multitask_mask_55,domain,LGBM_HPO,Macro-Precision,0.6148967158564678,0.02330275738130585,55
ss_multitask_mask_55,domain,LGBM_HPO,Macro-Recall,0.6345485217064338,0.004611160096838528,55
ss_multitask_mask_55,kingdom,SVM_HPO,Accuracy,0.7830975698222705,0.07568111051574887,55
ss_multitask_mask_55,kingdom,SVM_HPO,Macro-F1,0.44250020296552317,0.050228446533038006,55
ss_multitask_mask_55,kingdom,SVM_HPO,Macro-Precision,0.45665764380051305,0.03336053754845806,55
ss_multitask_mask_55,kingdom,SVM_HPO,Macro-Recall,0.4655537410013773,0.03569081552747312,55
ss_multitask_mask_55,kingdom,LGBM_HPO,Accuracy,0.8926369241929635,0.0027384238067721138,55
ss_multitask_mask_55,kingdom,LGBM_HPO,Macro-F1,0.5169576650431105,0.0010816898457954884,55
ss_multitask_mask_55,kingdom,LGBM_HPO,Macro-Precision,0.5180893113851534,0.001542560488229667,55
ss_multitask_mask_55,kingdom,LGBM_HPO,Macro-Recall,0.519118480103083,0.002293851625581318,55
ss_multitask_mask_55,phylum,SVM_HPO,Accuracy,0.6695683714182081,0.08541258013238609,55
ss_multitask_mask_55,phylum,SVM_HPO,Macro-F1,0.313706367778332,0.01967584000525034,55
ss_multitask_mask_55,phylum,SVM_HPO,Macro-Precision,0.3508887457458316,0.03450606249493073,55
ss_multitask_mask_55,phylum,SVM_HPO,Macro-Recall,0.32398600298678876,0.012507732862653158,55
ss_multitask_mask_55,phylum,LGBM_HPO,Accuracy,0.8327892636924193,0.0025129500291169843,55
ss_multitask_mask_55,phylum,LGBM_HPO,Macro-F1,0.32247734905479475,0.007202390044564582,55
ss_multitask_mask_55,phylum,LGBM_HPO,Macro-Precision,0.362244511308684,0.020902937565790283,55
ss_multitask_mask_55,phylum,LGBM_HPO,Macro-Recall,0.3264369203246433,0.010081621821505475,55
ss_multitask_mask_55,class,SVM_HPO,Accuracy,0.5259339862169025,0.10973674706027362,55
ss_multitask_mask_55,class,SVM_HPO,Macro-F1,0.2632844255258029,0.0393196261398681,55
ss_multitask_mask_55,class,SVM_HPO,Macro-Precision,0.2989820662639348,0.03633939484192664,55
ss_multitask_mask_55,class,SVM_HPO,Macro-Recall,0.29540808517725786,0.017244721358509713,55
ss_multitask_mask_55,class,LGBM_HPO,Accuracy,0.6713819368879217,0.0071354064464657285,55
ss_multitask_mask_55,class,LGBM_HPO,Macro-F1,0.23740763006124257,0.021510641370125358,55
ss_multitask_mask_55,class,LGBM_HPO,Macro-Precision,0.31824672420036293,0.023229372393476454,55
ss_multitask_mask_55,class,LGBM_HPO,Macro-Recall,0.23167912365666174,0.022367440341820605,55
ss_multitask_mask_55,order,SVM_HPO,Accuracy,0.3108451215088865,0.037856197237980824,55
ss_multitask_mask_55,order,SVM_HPO,Macro-F1,0.1714496148925473,0.005047966390104434,55
ss_multitask_mask_55,order,SVM_HPO,Macro-Precision,0.21407284099886417,0.011647907981531602,55
ss_multitask_mask_55,order,SVM_HPO,Macro-Recall,0.20036386789966731,0.0032543795976697756,55
ss_multitask_mask_55,order,LGBM_HPO,Accuracy,0.4007979688066739,0.016478515330577516,55
ss_multitask_mask_55,order,LGBM_HPO,Macro-F1,0.18491568089715696,0.011528805707143886,55
ss_multitask_mask_55,order,LGBM_HPO,Macro-Precision,0.23260059762510513,0.013935573402289616,55
ss_multitask_mask_55,order,LGBM_HPO,Macro-Recall,0.19188781882376618,0.009032701889468494,55
ss_multitask_mask_55,family,SVM_HPO,Accuracy,0.2571635836053682,0.040893388008890676,55
ss_multitask_mask_55,family,SVM_HPO,Macro-F1,0.12804363981831543,0.010920189094196727,55
ss_multitask_mask_55,family,SVM_HPO,Macro-Precision,0.15330009252118468,0.02354864657941303,55
ss_multitask_mask_55,family,SVM_HPO,Macro-Recall,0.1576260658812093,0.004162025613816661,55
ss_multitask_mask_55,family,LGBM_HPO,Accuracy,0.3304316285817918,0.016904142470411367,55
ss_multitask_mask_55,family,LGBM_HPO,Macro-F1,0.12736122394747318,0.009742044139918634,55
ss_multitask_mask_55,family,LGBM_HPO,Macro-Precision,0.15387579233477136,0.01803602676008024,55
ss_multitask_mask_55,family,LGBM_HPO,Macro-Recall,0.14058922627733153,0.010301762581157937,55
ss_multitask_mask_55,genus,SVM_HPO,Accuracy,0.23467537178092127,0.055327718435018776,55
ss_multitask_mask_55,genus,SVM_HPO,Macro-F1,0.11131153959101103,0.011904548338557227,55
ss_multitask_mask_55,genus,SVM_HPO,Macro-Precision,0.135597653165238,0.02064409247051961,55
ss_multitask_mask_55,genus,SVM_HPO,Macro-Recall,0.12446178790959068,0.007173874520238299,55
ss_multitask_mask_55,genus,LGBM_HPO,Accuracy,0.26296699310845123,0.004530285091330006,55
ss_multitask_mask_55,genus,LGBM_HPO,Macro-F1,0.09224835184814488,0.00298518469537444,55
ss_multitask_mask_55,genus,LGBM_HPO,Macro-Precision,0.10706336532956377,0.005394100349740649,55
ss_multitask_mask_55,genus,LGBM_HPO,Macro-Recall,0.10242470268115426,0.004375080945323982,55
ss_multitask_mask_55,species,SVM_HPO,Accuracy,0.21037359448676096,0.05305539210221704,55
ss_multitask_mask_55,species,SVM_HPO,Macro-F1,0.09450669615466885,0.004679516134794604,55
ss_multitask_mask_55,species,SVM_HPO,Macro-Precision,0.11227503094542189,0.004692257517693979,55
ss_multitask_mask_55,species,SVM_HPO,Macro-Recall,0.10607240272031226,0.003945442601338832,55
ss_multitask_mask_55,species,LGBM_HPO,Accuracy,0.24410591222343128,0.013163037585508932,55
ss_multitask_mask_55,species,LGBM_HPO,Macro-F1,0.07572937215157974,0.0067085838712836465,55
ss_multitask_mask_55,species,LGBM_HPO,Macro-Precision,0.08769665884585598,0.009458900225898818,55
ss_multitask_mask_55,species,LGBM_HPO,Macro-Recall,0.08403950240677295,0.0055444455874807865,55
ss_multitask_mask_55,immunogenicity,SVM_HPO,Accuracy,0.8988505747126437,0.00796345198882244,55
ss_multitask_mask_55,immunogenicity,SVM_HPO,Macro-F1,0.7712402177797951,0.011702224833346752,55
ss_multitask_mask_55,immunogenicity,SVM_HPO,Macro-Precision,0.7959516809429829,0.022368740114924585,55
ss_multitask_mask_55,immunogenicity,SVM_HPO,Macro-Recall,0.7523333333333334,0.004618802153517011,55
ss_multitask_mask_55,immunogenicity,SVM_HPO,AUPRC,0.6594524377911708,0.04668795323366429,55
ss_multitask_mask_55,immunogenicity,LGBM_HPO,Accuracy,0.8919540229885058,0.010534656770013447,55
ss_multitask_mask_55,immunogenicity,LGBM_HPO,Macro-F1,0.7647568445154898,0.011473183762889284,55
ss_multitask_mask_55,immunogenicity,LGBM_HPO,Macro-Precision,0.7774816616524459,0.02842862540668702,55
ss_multitask_mask_55,immunogenicity,LGBM_HPO,Macro-Recall,0.7553333333333333,0.00850490054811539,55
ss_multitask_mask_55,immunogenicity,LGBM_HPO,AUPRC,0.6384554450287753,0.017795175059525648,55
ss_multitask_mask_55,link,SVM_HPO,Accuracy,0.9223484848484849,0.04477875158157911,55
ss_multitask_mask_55,link,SVM_HPO,Macro-F1,0.7987950914697599,0.0802622505027167,55
ss_multitask_mask_55,link,SVM_HPO,Macro-Precision,0.755860414888744,0.07688077123982945,55
ss_multitask_mask_55,link,SVM_HPO,Macro-Recall,0.904851850134869,0.056998913558644976,55
ss_multitask_mask_55,link,LGBM_HPO,Accuracy,0.9627525252525252,0.003942549241413118,55
ss_multitask_mask_55,link,LGBM_HPO,Macro-F1,0.8454595604654438,0.010802374799937621,55
ss_multitask_mask_55,link,LGBM_HPO,Macro-Precision,0.8259911433295448,0.00877900040930667,55
ss_multitask_mask_55,link,LGBM_HPO,Macro-Recall,0.8692821466406372,0.014410438284388122,55
small_multitask_mask_55,domain,SVM_HPO,Accuracy,0.8280739934711643,0.05223068552774757,55
small_multitask_mask_55,domain,SVM_HPO,Macro-F1,0.6260676803902965,0.11714654370319416,55
small_multitask_mask_55,domain,SVM_HPO,Macro-Precision,0.6157030668006378,0.10109506462690004,55
small_multitask_mask_55,domain,SVM_HPO,Macro-Recall,0.7242197526095948,0.09752779489610966,55
small_multitask_mask_55,domain,LGBM_HPO,Accuracy,0.936525208560029,0.004906691787620121,55
small_multitask_mask_55,domain,LGBM_HPO,Macro-F1,0.6569849338393049,0.005915195982868262,55
small_multitask_mask_55,domain,LGBM_HPO,Macro-Precision,0.722482980577194,0.049147810157947995,55
small_multitask_mask_55,domain,LGBM_HPO,Macro-Recall,0.657115386187335,0.00442022389418112,55
small_multitask_mask_55,kingdom,SVM_HPO,Accuracy,0.8338774029742474,0.04946348131763035,55
small_multitask_mask_55,kingdom,SVM_HPO,Macro-F1,0.5595000457544607,0.04829439862083449,55
small_multitask_mask_55,kingdom,SVM_HPO,Macro-Precision,0.5608701793159359,0.031807459037154824,55
small_multitask_mask_55,kingdom,SVM_HPO,Macro-Recall,0.624686375110253,0.12433107487607781,55
small_multitask_mask_55,kingdom,LGBM_HPO,Accuracy,0.9122234312658687,0.006648640834176014,55
small_multitask_mask_55,kingdom,LGBM_HPO,Macro-F1,0.5364409825101365,0.01416490668356757,55
small_multitask_mask_55,kingdom,LGBM_HPO,Macro-Precision,0.624369034376464,0.08398215241113224,55
small_multitask_mask_55,kingdom,LGBM_HPO,Macro-Recall,0.5312733449481676,0.010286686772648986,55
small_multitask_mask_55,phylum,SVM_HPO,Accuracy,0.741385564018861,0.03257761318713373,55
small_multitask_mask_55,phylum,SVM_HPO,Macro-F1,0.35423810855332677,0.0735673926267945,55
small_multitask_mask_55,phylum,SVM_HPO,Macro-Precision,0.3909994557436365,0.023952230881957328,55
small_multitask_mask_55,phylum,SVM_HPO,Macro-Recall,0.37917611667426326,0.09431393602198429,55
small_multitask_mask_55,phylum,LGBM_HPO,Accuracy,0.8389553862894451,0.003264417845484202,55
small_multitask_mask_55,phylum,LGBM_HPO,Macro-F1,0.3711102627487349,0.0074681276120926775,55
small_multitask_mask_55,phylum,LGBM_HPO,Macro-Precision,0.42288721038449606,0.001046114043175375,55
small_multitask_mask_55,phylum,LGBM_HPO,Macro-Recall,0.40371500654350023,0.016478213082239263,55
small_multitask_mask_55,class,SVM_HPO,Accuracy,0.5473340587595211,0.03597448368839292,55
