,[GRAPH_TOKEN],[NULL_TOKEN],Gal(ID:0),Fuc(ID:1),GlcNAc(ID:2),Gal(ID:3),Gal(ID:4),GlcNAc(ID:5),Man(ID:6),GlcNAc(ID:7),Gal(ID:8),GlcNAc(ID:9),Gal(ID:10),GlcNAc(ID:11),Gal(ID:12),Fuc(ID:13),GlcNAc(ID:14),Man(ID:15),Man(ID:16),GlcNAc(ID:17),Fuc(ID:18),AllNAc(ID:19),b1-4(0->2),a1-3(1->2),b1-2(2->6),a1-3(3->4),b1-4(4->5),b1-4(5->6),a1-3(6->16),b1-4(7->16),b1-4(8->9),b1-3(9->10),b1-4(10->11),b1-2(11->15),b1-4(12->14),a1-3(13->14),b1-6(14->15),a1-6(15->16),b1-4(16->17),b1-4(17->19),a1-6(18->19)
Fuc(ID:18),0.024690095,0.025253471,0.024722824,0.024944566,0.024767492,0.024226293,0.02414709,0.024778757,0.02504535,0.024673032,0.024443215,0.02516436,0.024519185,0.024736665,0.024230517,0.02490379,0.024568833,0.02541836,0.024912044,0.024500169,0.024229482,0.025082098,0.02405084,0.024187375,0.023938354,0.023715036,0.02393335,0.024134902,0.023814797,0.023920687,0.024077933,0.023833776,0.024159003,0.023872215,0.02399699,0.024351602,0.023955964,0.023924641,0.024095532,0.023939518,0.024139784
AllNAc(ID:19),0.024754316,0.025118439,0.024636071,0.025129173,0.024741407,0.024239033,0.024108846,0.025009727,0.025023919,0.024812013,0.024548687,0.025362615,0.024406036,0.024875587,0.02411005,0.025143128,0.0246267,0.025274064,0.02491336,0.024451477,0.02431201,0.025114514,0.023982296,0.024159435,0.023828119,0.023775348,0.023914333,0.024080599,0.023818087,0.023869306,0.024059791,0.02379068,0.024139004,0.023814093,0.023950882,0.024403188,0.02382998,0.023930369,0.024048435,0.023791045,0.02410385
b1-4(0->2),0.024559777,0.025142403,0.024565725,0.025003903,0.024974434,0.024129555,0.024156222,0.0249721,0.024939664,0.024680449,0.024540417,0.025357245,0.024565868,0.024908008,0.024193048,0.0250233,0.024611324,0.02519176,0.024813486,0.024433812,0.02434624,0.02497888,0.024032963,0.024247177,0.023917321,0.023753408,0.023889989,0.024172058,0.023833863,0.023859747,0.02412521,0.023885839,0.02415599,0.023832101,0.023974365,0.02441182,0.02387616,0.023966543,0.024062056,0.023788564,0.02412719
a1-3(1->2),0.02465351,0.02513818,0.024612403,0.02499856,0.024923628,0.024151025,0.024167504,0.024978098,0.024917202,0.024737231,0.024531191,0.025370454,0.024571126,0.024834039,0.02417953,0.024952551,0.02459564,0.025344664,0.024813758,0.024556072,0.02429299,0.025109647,0.024044514,0.02422586,0.023824748,0.02373266,0.023900647,0.024104204,0.023808602,0.023840927,0.024111995,0.02382834,0.024119966,0.023828126,0.023939667,0.024355995,0.023866262,0.02395847,0.024060452,0.023847498,0.024172058
b1-2(2->6),0.024665881,0.0250565,0.024661358,0.025044708,0.02491127,0.024229132,0.024180876,0.024953943,0.02495607,0.024695102,0.0245214,0.025314339,0.02450993,0.024939815,0.024168797,0.02496807,0.02457401,0.025405321,0.024786014,0.024539987,0.024307994,0.025137715,0.02401461,0.024221376,0.02388873,0.023790121,0.02388791,0.024100482,0.02382301,0.023801189,0.024081074,0.023779593,0.024139032,0.023862006,0.023920035,0.024365433,0.023842348,0.023936715,0.024061017,0.023828648,0.024128405
a1-3(3->4),0.024580503,0.02513104,0.024626646,0.024967898,0.02493449,0.024241988,0.024205036,0.024989644,0.025033701,0.024740612,0.024457883,0.025310429,0.024549393,0.024861509,0.02418621,0.024980325,0.024585148,0.025181977,0.024764959,0.024554279,0.024331897,0.025084253,0.02405124,0.024207238,0.023897702,0.023783166,0.023917403,0.024142327,0.023843663,0.023848932,0.024077706,0.023844616,0.024142588,0.0237947,0.023960296,0.024383156,0.02381483,0.023915462,0.0240608,0.023851473,0.024162881
b1-4(4->5),0.024455419,0.024930537,0.02460296,0.02496405,0.024961628,0.024201727,0.024181586,0.02497426,0.02499838,0.0247381,0.02452968,0.025399685,0.024513196,0.024979059,0.02416773,0.024962682,0.024652533,0.025198258,0.02482562,0.024546064,0.024286915,0.024996068,0.024053274,0.024236815,0.023905603,0.023781126,0.023905108,0.0241401,0.02385401,0.023818431,0.024105571,0.023888918,0.024161436,0.023830382,0.023955904,0.024386764,0.023872253,0.023951095,0.024092235,0.023840249,0.024154596
b1-4(5->6),0.024588667,0.025078665,0.024512053,0.024915816,0.024865009,0.02409442,0.024169695,0.024877142,0.025035713,0.024643257,0.024511054,0.025340788,0.024487812,0.024963737,0.024151761,0.024969112,0.02459031,0.02525281,0.02480132,0.024466978,0.024316762,0.025020026,0.02404163,0.02424094,0.023920963,0.023808215,0.023923287,0.024179434,0.02388291,0.023864027,0.024148164,0.023867726,0.024214879,0.023860108,0.024012474,0.024446674,0.023857452,0.023961028,0.024090573,0.02386604,0.024160542
a1-3(6->16),0.024670014,0.02510394,0.024625748,0.024972273,0.024956465,0.024221165,0.024150947,0.024988703,0.025089828,0.02478697,0.024578601,0.025314208,0.024550728,0.024832483,0.024205465,0.024972148,0.024625324,0.025314216,0.024902571,0.02456604,0.024331374,0.025100319,0.024007564,0.024167202,0.02388647,0.023742758,0.023851061,0.024105933,0.023796951,0.023813598,0.02406159,0.02382449,0.024081506,0.023801502,0.02392444,0.024335593,0.023850575,0.023891442,0.024061605,0.023813015,0.024123166
b1-4(7->16),0.024548382,0.025036572,0.024530804,0.024966262,0.02494377,0.024144731,0.024136674,0.024931878,0.025023744,0.024729729,0.024543606,0.025331043,0.024512108,0.02487942,0.0241864,0.024977366,0.024583722,0.025235979,0.02490441,0.02450607,0.024335619,0.025048928,0.024018051,0.02422851,0.023930905,0.023777574,0.02389983,0.024149947,0.023847261,0.023858259,0.02411841,0.023873832,0.024148097,0.023831066,0.023970125,0.024401646,0.023867754,0.023952585,0.024092412,0.023837814,0.02415872
b1-4(8->9),0.024524655,0.02510474,0.024488628,0.024985801,0.024979804,0.024156395,0.024161482,0.024869524,0.02506278,0.02466992,0.024510529,0.025359618,0.024522219,0.024899887,0.024167255,0.024947334,0.02461211,0.025250027,0.024816377,0.024453126,0.02432941,0.025000788,0.024024522,0.024279732,0.02395587,0.023821067,0.02389129,0.024145091,0.02387679,0.02383525,0.024106193,0.023876537,0.024173371,0.02381734,0.023968507,0.024437796,0.02389796,0.02395104,0.024063673,0.023823997,0.024181569
b1-3(9->10),0.024624407,0.025086382,0.0246308,0.025026932,0.024870032,0.024207972,0.024208914,0.024932109,0.025012102,0.024668142,0.024530519,0.025293797,0.024576614,0.02473877,0.024203742,0.024998076,0.024576006,0.02534492,0.02491425,0.024515789,0.024309048,0.02509402,0.024014872,0.02421254,0.023873072,0.02374721,0.023905102,0.024115004,0.023830183,0.023836767,0.02409527,0.023810724,0.024129663,0.023788873,0.023969546,0.024405595,0.023880618,0.023935089,0.024083186,0.02385112,0.024152236
b1-4(10->11),0.024547966,0.025047202,0.024543067,0.02497923,0.02498171,0.024136972,0.024145603,0.024988987,0.024969175,0.02468022,0.024448873,0.02534164,0.024477575,0.024891574,0.024145436,0.024997942,0.02463719,0.025199853,0.024814017,0.024520066,0.024345512,0.025014045,0.024034841,0.024290372,0.023937728,0.023802817,0.023903502,0.024149593,0.023868587,0.023841998,0.024091022,0.023877908,0.024149565,0.02382752,0.023962442,0.024430752,0.023904055,0.023978949,0.024077978,0.023835111,0.024181388
b1-2(11->15),0.024544997,0.025065068,0.024693064,0.025083229,0.024897821,0.024258029,0.024230067,0.02493763,0.024971457,0.024674876,0.024532355,0.025345892,0.024474889,0.024908416,0.024203336,0.025017362,0.02461826,0.02528068,0.024838058,0.024490217,0.02442059,0.025083926,0.024046963,0.0242041,0.023823494,0.023786552,0.023919689,0.02408629,0.023845932,0.023812065,0.024075886,0.023768386,0.024147913,0.023788638,0.023969723,0.024416158,0.023825865,0.023903525,0.024049502,0.02384292,0.024116207
b1-4(12->14),0.02449388,0.024953943,0.024597703,0.025033576,0.025001466,0.024179319,0.024211384,0.024928132,0.02507676,0.024714606,0.024574578,0.025366344,0.024511432,0.024888605,0.0242318,0.025036147,0.024668656,0.025262592,0.02485015,0.024532616,0.024398183,0.02499242,0.024028212,0.024265023,0.02391803,0.023745343,0.023853967,0.024141744,0.023800472,0.023785867,0.024085773,0.023833763,0.02412752,0.023780443,0.023934878,0.024421448,0.023874246,0.023892395,0.024042262,0.02381901,0.024145303
a1-3(13->14),0.02465724,0.02504755,0.02460495,0.024966987,0.024888098,0.02419513,0.024243733,0.02492617,0.02507984,0.02471757,0.024543153,0.025261592,0.024540901,0.024867568,0.024166593,0.024967039,0.024688635,0.025303155,0.024815707,0.024582868,0.02434871,0.02510747,0.024035823,0.024203382,0.0238458,0.023745112,0.023917506,0.024105012,0.023800734,0.023797434,0.024077956,0.02381145,0.02415361,0.023751412,0.023942683,0.024398737,0.023857769,0.023883251,0.024055915,0.023891341,0.02420441
b1-6(14->15),0.024560846,0.02514458,0.024475478,0.025020141,0.02487846,0.024163065,0.024126701,0.024967857,0.024941592,0.024692029,0.024363467,0.025267206,0.02446092,0.024904156,0.024109207,0.02501861,0.02461524,0.025183924,0.024765432,0.024510723,0.024352405,0.024950556,0.024079151,0.024257144,0.023879034,0.023856495,0.023963338,0.024156138,0.023909181,0.023872543,0.02412566,0.023853965,0.024199279,0.023878168,0.023996457,0.024474358,0.023930192,0.023956828,0.024097577,0.023885246,0.024156634
a1-6(15->16),0.024552293,0.025182754,0.02454584,0.024966933,0.02485604,0.024193611,0.024127524,0.02490164,0.025023831,0.02476392,0.024498943,0.02531771,0.024446862,0.02487563,0.024155231,0.02484759,0.02460511,0.025326893,0.024853926,0.024438813,0.024333451,0.025091434,0.02403408,0.024218189,0.02390033,0.023780718,0.023925394,0.024145305,0.023820613,0.023883238,0.024135489,0.023863617,0.024163429,0.023847282,0.024010673,0.024400627,0.023890126,0.023945298,0.024078883,0.023874786,0.024175977
b1-4(16->17),0.024609316,0.02508222,0.024478842,0.024990547,0.024890695,0.024151,0.024114095,0.024932286,0.025006803,0.024702586,0.02449461,0.025336577,0.024500303,0.024863873,0.024145138,0.024984738,0.024605023,0.025240105,0.024858737,0.024451338,0.024231438,0.02501307,0.02403007,0.024276344,0.023916058,0.023788832,0.02391816,0.024171386,0.023871573,0.023882966,0.024128867,0.023906205,0.02420201,0.02381266,0.024010623,0.024440896,0.023903528,0.023976006,0.024101429,0.023843164,0.024135884
b1-4(17->19),0.024590496,0.025018487,0.024580669,0.025042119,0.024910271,0.024215406,0.024181137,0.024947241,0.025006328,0.02469707,0.02454928,0.025348442,0.024558257,0.024902359,0.024235481,0.024979193,0.02462445,0.025237137,0.02484983,0.024444338,0.024389395,0.024978586,0.024002712,0.024260568,0.0238782,0.023795452,0.023878744,0.02413883,0.023852527,0.023822675,0.024088154,0.023864001,0.024148766,0.023783155,0.023962827,0.024417572,0.023878507,0.023921076,0.024050297,0.023818642,0.024151307
a1-6(18->19),0.02470327,0.025145426,0.024538595,0.024936642,0.024807073,0.024170239,0.02410719,0.024923414,0.024988977,0.024666864,0.024462597,0.025235463,0.024398476,0.024846565,0.024150481,0.024836026,0.02465026,0.025318414,0.024776543,0.024512202,0.024359856,0.02511396,0.02402597,0.024205165,0.023909323,0.02377536,0.023967993,0.024127822,0.02387836,0.023863979,0.024116714,0.023858923,0.024167951,0.023876384,0.024032824,0.024440479,0.023934402,0.023967953,0.024089558,0.023911705,0.02420063
